,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, 한화,19,91,192,177,19,33,8,1,1,46,13,2,2,2,0,72,3,1,1,0.18600000000000003,0.24100000000000002,0.26,0.501,0.237,36.4,-0.8
1,1, 한화,20,107,387,346,46,76,18,2,12,134,43,0,1,6,1,116,8,1,1,0.22,0.298,0.387,0.685,0.31,78.6,0.84
2,2, 한화,21,107,458,380,56,103,18,1,18,177,84,5,2,1,9,107,15,0,4,0.271,0.387,0.466,0.852,0.387,131.8,3.75
3,3, 한화,22,39,165,137,20,42,7,1,3,60,22,2,2,2,0,30,3,0,1,0.307,0.418,0.43799999999999994,0.856,0.4,160.4,1.79
