,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,23,7,18,16,1,3,0,0,0,3,2,2,0,1,0,5,0,0,1,0.188,0.222,0.188,0.41,0.19899999999999998,18.7,-0.13
