,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, KT,18,0,0,3,2,3,0,5,47.1,29,25,220,51,0,2,31,3,0,29,1,0,4.75,4.5,1.73,87.7,92.3
1,1, KT,19,0,0,0,0,0,0,1,20.1,14,12,91,21,0,5,10,1,0,12,0,3,5.31,6.9,1.53,90.4,68.7
