,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, SK,24,9,1,1,2,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0, ,0.03
1,1, SK,25,16,24,23,2,3,1,0,0,4,0,3,0,0,0,8,2,0,0,0.13,0.16699999999999998,0.174,0.341,0.163, -18.8,-0.21
