,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0, LG,19,0,0,0,0,0,0,0,2.2,5,5,16,9,0,1,0,0,1,1,0,0,16.88,8.65,3.38,24.2,45.6
1,1, LG,21,0,0,9,1,1,0,0,50.0,28,24,228,48,0,7,32,0,8,30,0,3,4.32,6.35,1.6,99.8,67.7
