,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 삼성,19,5,7,7,2,2,0,0,1,5,1,0,0,0,0,2,0,0,0,0.28600000000000003,0.28600000000000003,0.7140000000000001,1.0,0.416,160.4,0.09
1,1,1, 삼성,20,14,24,23,1,4,0,1,0,6,4,0,0,0,0,8,0,0,1,0.174,0.16699999999999998,0.261,0.428,0.184,-5.4,-0.17
2,2,2, 삼성,21,123,394,342,44,76,18,0,7,115,29,3,0,7,0,94,11,16,4,0.222,0.28600000000000003,0.336,0.622,0.278,58.4,0.5
3,3,3, 삼성,22,122,447,387,55,106,16,0,16,170,63,17,6,15,0,84,9,3,3,0.274,0.36,0.439,0.8,0.365,121.5,3.61
4,4,4, 삼성,23,107,421,370,51,96,13,0,10,139,46,20,4,6,0,80,9,15,1,0.259,0.32299999999999995,0.376,0.698,0.317,98.3,2.47
5,5,5, 삼성,24,38,129,106,14,20,3,0,0,23,10,3,1,6,1,23,2,6,0,0.189,0.301,0.217,0.518,0.249,42.8,-0.16
6,6,6, 삼성,25,68,186,151,25,34,2,0,2,42,14,8,3,5,0,32,4,6,5,0.225,0.322,0.278,0.6,0.28600000000000003,66.7,0.3
7,7,7, 삼성,26,75,252,215,34,55,8,0,8,87,29,21,1,3,1,46,4,6,2,0.256,0.342,0.405,0.746,0.33,86.4,1.32
8,8,8, 삼성,27,95,377,332,61,97,20,2,9,148,51,33,5,7,2,75,3,9,1,0.292,0.359,0.446,0.805,0.35700000000000004,109.9,3.06
9,9,9, 삼성,28,85,235,208,27,45,7,0,4,64,25,18,1,2,0,47,4,3,3,0.21600000000000005,0.285,0.308,0.5920000000000001,0.279,61.8,0.56
10,10,10, 삼성,29,94,313,270,40,77,15,2,6,114,39,12,3,6,0,68,3,6,2,0.285,0.363,0.422,0.785,0.361,125.8,2.84
11,11,11, 삼성,30,74,261,221,36,53,15,0,7,89,25,7,2,4,0,54,4,10,1,0.24,0.327,0.403,0.7290000000000001,0.328,90.1,1.15
12,12,12, 삼성,31,31,87,74,8,20,4,0,1,27,6,5,2,1,0,21,5,1,1,0.27,0.361,0.365,0.725,0.336,84.0,0.26
13,13,13, 삼성,33,90,282,247,32,68,11,1,10,111,36,0,1,3,0,64,7,3,3,0.275,0.348,0.449,0.797,0.354,95.6,0.79
14,14,14, 삼성,34,122,393,353,35,102,23,0,10,155,46,3,0,10,0,72,8,4,4,0.289,0.345,0.439,0.784,0.345,98.2,1.41
15,15,15, 삼성,35,28,59,54,5,12,1,0,1,16,2,0,0,0,0,14,2,1,0,0.222,0.276,0.29600000000000004,0.5720000000000001,0.258,40.1,-0.3
