,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 두산,18,16,10,10,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0.1,0.1,0.1,0.2,0.092,-70.2,-0.18
1,1,1, 두산,19,32,13,13,2,3,0,0,0,3,0,1,0,0,0,3,0,0,0,0.231,0.231,0.231,0.462,0.215,11.9,-0.05
2,2,2, 두산,21,16,18,17,2,2,0,0,0,2,0,0,0,1,0,9,0,0,0,0.118,0.16699999999999998,0.118,0.284,0.146,-30.7,-0.19
3,3,3, 두산,22,116,359,315,38,85,15,5,2,116,29,14,10,12,0,59,6,7,1,0.27,0.344,0.368,0.7120000000000001,0.331,108.1,2.26
4,4,4, 두산,23,126,536,444,89,119,29,1,12,186,66,36,10,17,1,105,9,8,6,0.268,0.373,0.419,0.792,0.365,124.7,4.91
5,5,5, 두산,24,126,528,427,84,114,15,3,9,162,70,39,9,14,0,109,10,7,6,0.267,0.388,0.379,0.767,0.363,119.1,4.65
6,6,6, 두산,25,85,331,281,59,66,11,3,6,101,29,12,4,13,0,76,3,1,3,0.235,0.339,0.359,0.6990000000000001,0.325,82.6,1.26
7,7,7, 두산,26,100,344,293,53,60,10,1,6,90,35,11,3,14,1,67,4,2,1,0.205,0.316,0.307,0.623,0.297,70.0,0.74
8,8,8, 두산,27,93,208,176,31,37,5,1,3,53,16,6,6,7,0,50,4,5,2,0.21,0.305,0.301,0.607,0.287,67.0,0.2
9,9,9, 두산,28,58,173,151,33,40,10,1,3,61,26,7,1,3,0,28,5,5,0,0.265,0.335,0.404,0.7390000000000001,0.336,108.5,1.25
10,10,10, 두산,29,10,17,14,3,4,1,0,1,8,1,1,0,0,1,5,1,0,0,0.28600000000000003,0.412,0.5710000000000001,0.983,0.424,156.6,0.22
11,11,11, 두산,30,52,108,94,18,27,2,0,1,32,7,1,1,0,0,18,3,1,2,0.287,0.355,0.34,0.696,0.325,81.7,0.28
12,12,12, 두산,31,41,77,67,13,22,1,0,3,32,11,4,2,3,0,22,4,0,1,0.328,0.403,0.478,0.88,0.397,138.8,0.68
13,13,13, 두산,32,8,5,4,1,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0.25,0.4,0.5,0.9,0.404,131.2,0.04
