,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, SK,23,7,7,7,1,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0.28600000000000003,0.28600000000000003,0.28600000000000003,0.5710000000000001,0.273,63.9, -0.00
1,1,1, SK,24,99,327,285,36,75,15,2,14,136,52,2,3,16,0,82,6,3,3,0.263,0.343,0.477,0.82,0.371,119.6, 1.84
2,2,2, SK,25,67,163,143,17,36,10,3,3,61,24,0,0,5,0,53,1,2,2,0.252,0.32299999999999995,0.4270000000000001,0.75,0.33,86.0, 0.25
3,3,3, SK,27,6,20,18,3,5,0,0,0,5,0,1,0,1,0,5,0,0,0,0.278,0.35,0.278,0.628,0.312,70.7, 0.02
4,4,4, SK,28,103,414,350,64,103,21,2,29,215,73,2,2,15,2,79,8,0,3,0.294,0.396,0.614,1.01,0.426,149.7, 3.73
5,5,5, SK,29,136,562,486,97,138,31,0,41,292,115,4,2,16,3,124,10,0,8,0.284,0.3670000000000001,0.601,0.967,0.399,129.8, 3.53
6,6,6, SK,30,125,502,427,52,113,20,0,12,169,52,0,1,20,4,100,6,0,0,0.265,0.375,0.396,0.77,0.361,117.2, 2.13
7,7,7, SK,31,62,231,193,35,48,5,0,15,98,31,2,0,6,1,49,8,0,2,0.249,0.364,0.508,0.871,0.383,121.2, 
8,8,8, SSG,32,135,519,442,71,123,18,1,31,236,95,1,0,10,4,96,11,1,6,0.278,0.373,0.534,0.907,0.404,138.6, 3.90
9,9,9, SSG,33,36,151,128,23,42,14,1,5,73,34,0,0,4,2,29,1,0,1,0.328,0.424,0.57,0.994,0.445,187.8, 1.88
