year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, 현대, 19, 0, 0, 12, 5, 5, 2, 4, 93.1, 39, 35, 408, 84, , 7, 57, 1, 0, 62, 2, 4, 3.38, 4.61, 1.51, 133.9
2001, 현대, 20, 1, 1, 22, 10, 5, 0, 5, 152.1, 80, 67, 671, 149, , 8, 88, 1, 8, 110, 0, 11, 3.96, 4.22, 1.56, 118.5
2002, 현대, 21, 0, 0, 22, 7, 4, 0, 0, 130.1, 76, 66, 583, 132, , 16, 69, 1, 10, 98, 0, 7, 4.56, 4.89, 1.54, 93.7
2003, 현대, 22, 0, 0, 14, 3, 6, 0, 0, 69.1, 50, 46, 333, 81, , 4, 41, 0, 7, 32, 0, 5, 5.97, 4.66, 1.76, 72.4
2004, 현대, 23, 1, 0, 13, 4, 4, 0, 0, 80.1, 46, 42, 372, 99, , 6, 37, 0, 6, 46, 0, 4, 4.71, 4.38, 1.69, 92.0
2007, 현대, 26, 0, 0, 0, 0, 0, 0, 2, 13.1, 8, 7, 58, 13, , 2, 6, 0, 2, 6, 0, 0, 4.73, 5.68, 1.43, 84.4
2008, 히어로즈, 27, 1, 0, 28, 11, 11, 0, 0, 173.0, 77, 67, 712, 155, , 11, 57, 0, 12, 83, 0, 4, 3.49, 4.21, 1.23, 121.6
2009, 히어로즈, 28, 0, 0, 20, 5, 8, 0, 1, 97.1, 76, 75, 451, 127, , 17, 48, 0, 3, 51, 0, 4, 6.93, 5.98, 1.80, 69.6
2010, 한화, 29, 0, 0, 0, 1, 3, 2, 10, 43.2, 37, 34, 200, 51, , 9, 20, 2, 1, 26, 0, 3, 7.01, 6.08, 1.63, 65.9
2011, 한화, 30, 0, 0, 8, 2, 5, 0, 8, 69.2, 46, 45, 325, 75, , 4, 49, 1, 3, 32, 0, 6, 5.81, 5.22, 1.78, 71.9
2012, 한화, 31, 0, 0, 2, 2, 3, 1, 6, 61.2, 46, 38, 289, 86, , 6, 18, 0, 2, 31, 0, 9, 5.55, 4.34, 1.69, 70.5
2013, 한화, 32, 0, 0, 1, 0, 1, 0, 0, 12.1, 9, 9, 60, 17, , 1, 6, 0, 2, 6, 0, 0, 6.57, 5.38, 1.87, 66.1
2014, 한화, 33, 0, 0, 0, 0, 0, 0, 1, 20.0, 20, 19, 106, 32, 3, 1, 9, 0, 4, 8, 1, 2, 8.55, 5.66, 2.05, 63.4
2015, 한화, 34, 0, 0, 0, 0, 0, 0, 0, 0.1, 1, 0, 5, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0.00, 21.62, 3.00, 
