year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, 롯데, 19, 0, 0, 0, 0, 0, 0, 0, 4.0, 3, 3, 16, 3, , 0, 1, 0, 0, 1, 0, 0, 6.75, 2.95, 1.00, 51.9
2007, 롯데, 20, 0, 0, 0, 4, 0, 0, 4, 47.1, 20, 18, 195, 41, , 4, 14, 2, 4, 33, 0, 2, 3.42, 3.55, 1.16, 111.8
2008, 롯데, 21, 0, 0, 0, 2, 2, 0, 5, 37.0, 17, 14, 170, 44, , 0, 17, 3, 4, 18, 0, 1, 3.41, 3.64, 1.65, 118.3
2009, 롯데, 22, 0, 0, 1, 2, 1, 2, 2, 56.1, 26, 26, 250, 62, , 2, 23, 1, 4, 19, 0, 1, 4.15, 4.36, 1.51, 115.3
2010, 롯데, 23, 0, 0, 0, 0, 1, 1, 5, 55.1, 34, 28, 248, 75, , 3, 16, 2, 8, 23, 0, 0, 4.55, 4.35, 1.65, 101.6
2011, 롯데, 24, 0, 0, 0, 0, 1, 0, 0, 8.2, 8, 8, 42, 15, , 1, 2, 0, 1, 4, 0, 0, 8.31, 4.81, 1.96, 50.5
2014, 롯데, 27, 0, 0, 2, 2, 2, 0, 0, 28.0, 16, 15, 126, 27, 1, 1, 15, 1, 5, 9, 0, 0, 4.82, 5.71, 1.50, 113.1
2015, 롯데, 28, 0, 0, 5, 0, 2, 0, 0, 28.2, 21, 21, 132, 35, 0, 5, 10, 1, 5, 9, 0, 0, 6.59, 6.72, 1.57, 76.4
2016, 롯데, 29, 0, 0, 0, 0, 0, 0, 1, 23.2, 10, 10, 104, 26, 0, 1, 10, 1, 4, 11, 0, 0, 3.80, 5.06, 1.52, 137.4
2017, 롯데, 30, 0, 0, 0, 8, 1, 0, 6, 66.1, 36, 32, 287, 70, 1, 9, 19, 5, 8, 47, 0, 2, 4.34, 5.08, 1.34, 116.0
2018, 롯데, 31, 0, 0, 0, 1, 1, 0, 0, 24.1, 18, 16, 112, 29, 1, 3, 10, 2, 2, 13, 0, 0, 5.92, 5.60, 1.60, 88.1
