year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1999, 해태, 22, 1, 0, 22, 7, 9, 2, 0, 155.1, 87, 82, 682, 155, , 26, 59, 2, 19, 87, 0, 0, 4.75, 5.80, 1.38, 106.8
2000, 해태, 23, 0, 0, 4, 0, 3, 0, 1, 56.1, 50, 42, 281, 82, , 9, 28, 0, 12, 21, 0, 0, 6.71, 6.62, 1.95, 69.6
2001, 해태/KIA, 24, 0, 0, 9, 2, 2, 0, 0, 42.2, 43, 35, 210, 59, , 4, 16, 0, 7, 24, 0, 0, 7.38, 4.82, 1.76, 64.4
2003, KIA, 26, 0, 0, 0, 0, 0, 1, 0, 21.1, 9, 9, 92, 21, , 2, 7, 0, 2, 11, 0, 0, 3.80, 4.21, 1.31, 112.8
2004, KIA, 27, 0, 0, 0, 7, 2, 5, 7, 120.2, 42, 40, 487, 105, , 10, 22, 1, 19, 65, 0, 0, 2.98, 3.94, 1.05, 146.3
2008, KIA, 31, 0, 0, 0, 6, 3, 2, 8, 78.2, 32, 30, 316, 65, , 2, 18, 3, 9, 39, 0, 0, 3.43, 3.40, 1.06, 119.4
2009, KIA, 32, 0, 0, 0, 6, 2, 22, 10, 67.1, 6, 4, 256, 37, , 2, 13, 1, 7, 38, 0, 0, 0.53, 3.29, 0.74, 882.2
2010, KIA, 33, 0, 0, 0, 3, 2, 14, 1, 47.1, 20, 15, 196, 46, , 1, 10, 4, 7, 32, 0, 0, 2.85, 3.03, 1.18, 159.9
2011, KIA, 34, 0, 0, 0, 3, 3, 7, 2, 48.0, 23, 21, 201, 51, , 4, 12, 3, 4, 21, 0, 0, 3.94, 4.21, 1.31, 105.0
2012, KIA, 35, 0, 0, 0, 1, 0, 6, 5, 34.0, 20, 20, 141, 33, , 0, 10, 0, 2, 29, 0, 0, 5.29, 2.46, 1.27, 71.4
2013, KIA, 36, 0, 0, 0, 1, 3, 0, 5, 52.1, 22, 17, 226, 56, , 3, 11, 0, 8, 38, 0, 1, 2.92, 3.73, 1.28, 146.8
