year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, SK, 23, 0, 0, 0, 0, 0, 0, 0, 2.1, 2, 2, 16, 7, , 0, 3, 0, 0, 1, 0, 0, 7.71, 5.70, 4.29, 45.6
2010, SK, 27, 0, 0, 0, 0, 0, 0, 0, 17.2, 9, 9, 78, 23, , 2, 7, 0, 0, 15, 0, 0, 4.58, 4.25, 1.70, 99.2
2011, SK, 28, 0, 0, 0, 4, 2, 1, 8, 67.0, 19, 14, 265, 40, , 3, 30, 3, 3, 76, 1, 2, 1.88, 2.85, 1.05, 218.3
2012, SK, 29, 0, 0, 0, 8, 1, 6, 34, 82.0, 12, 12, 312, 52, , 2, 27, 2, 3, 93, 0, 3, 1.32, 2.18, 0.96, 289.3
2013, SK, 30, 0, 0, 0, 1, 2, 24, 1, 47.2, 12, 12, 185, 31, , 1, 13, 0, 1, 46, 0, 2, 2.27, 2.57, 0.92, 191.5
2014, SK, 31, 0, 0, 0, 1, 2, 13, 0, 20.2, 8, 8, 88, 17, 0, 1, 8, 2, 4, 29, 0, 0, 3.48, 3.13, 1.21, 146.5
2015, SK, 32, 0, 0, 1, 0, 0, 0, 2, 10.0, 6, 6, 51, 13, 0, 3, 8, 0, 1, 12, 0, 0, 5.40, 7.82, 2.10, 89.4
2016, SK, 33, 0, 0, 0, 4, 5, 26, 0, 54.2, 23, 20, 237, 43, 0, 3, 26, 3, 5, 37, 0, 2, 3.29, 4.69, 1.26, 158.5
2017, SK, 34, 0, 0, 0, 2, 6, 8, 9, 38.0, 29, 28, 183, 49, 0, 8, 19, 3, 4, 29, 0, 1, 6.63, 6.52, 1.79, 75.9
2018, SK, 35, 0, 0, 0, 1, 2, 0, 4, 33.0, 14, 12, 146, 35, 0, 1, 15, 0, 3, 30, 0, 0, 3.27, 4.05, 1.52, 160.6
2019, SK, 36, 0, 0, 0, 0, 1, 1, 2, 28.2, 8, 4, 124, 29, 0, 1, 13, 0, 3, 14, 0, 0, 1.26, 4.55, 1.47, 337.8
2020, SK, 37, 0, 0, 0, 0, 1, 0, 0, 24.2, 16, 15, 112, 28, 0, 4, 10, 1, 0, 26, 0, 2, 5.47, 4.65, 1.54, 88.1
