year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1991, 쌍방울, 22, 0, 0, 22, 10, 11, 1, 0, 149.2, 83, 75, 668, 156, , 10, 84, 3, 7, 91, 1, 6, 4.51, 4.11, 1.60, 91.0
1992, 쌍방울, 23, 3, 1, 21, 9, 8, 1, 0, 152.1, 81, 69, 663, 141, , 17, 76, 3, 5, 88, 0, 8, 4.08, 4.61, 1.43, 107.2
1993, 쌍방울, 24, 6, 0, 25, 11, 11, 0, 0, 157.1, 79, 67, 673, 126, , 11, 84, 0, 7, 104, 0, 0, 3.83, 3.79, 1.34, 85.4
1994, 쌍방울, 25, 4, 1, 27, 11, 12, 0, 0, 182.2, 100, 95, 812, 188, , 18, 81, 3, 8, 108, 0, 3, 4.68, 4.32, 1.47, 80.0
1995, 쌍방울, 26, 1, 0, 19, 5, 9, 0, 0, 109.0, 67, 58, 483, 105, , 21, 58, 0, 4, 65, 0, 2, 4.79, 5.83, 1.50, 78.0
1996, 쌍방울, 27, 2, 2, 20, 5, 6, 0, 0, 93.2, 44, 40, 404, 79, , 10, 42, 1, 12, 84, 0, 2, 3.84, 4.08, 1.29, 95.9
1997, 쌍방울, 28, 0, 0, 1, 0, 1, 0, 0, 1.1, 4, 4, 9, 4, , 2, 2, 0, 0, 1, 0, 0, 27.00, 25.37, 4.50, 14.9
1998, 쌍방울,롯데, 29, 0, 0, 9, 0, 1, 0, 0, 43.0, 23, 22, 187, 36, , 5, 23, 2, 2, 20, 0, 2, 4.60, 5.08, 1.37, 87.9
, 쌍방울, 29, 0, 0, 8, 0, 1, 0, 0, 33.0, 17, 16, 138, 21, , 5, 17, 1, 1, 16, 0, 1, 4.36, 5.44, 1.15, 91.0
, 롯데, 29, 0, 0, 1, 0, 0, 0, 0, 10.0, 6, 6, 49, 15, , 0, 6, 1, 1, 4, 0, 1, 5.40, 3.90, 2.10, 75.0
1999, 한화, 30, 0, 0, 0, 0, 0, 0, 0, 3.2, 8, 8, 28, 11, , 2, 6, 0, 0, 3, 0, 1, 19.64, 13.64, 4.64, 26.0
