year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1984, 삼성, 33, 14, 3, 23, 16, 10, 3, 0, 222.0, 68, 56, 907, 191, , 7, 78, 4, 6, 155, 1, 5, 2.27, 2.24, 1.21, 146.8
1985, 삼성, 34, 11, 3, 28, 25, 6, 0, 0, 226.0, 87, 70, 920, 200, , 13, 77, 6, 5, 107, 0, 4, 2.79, 3.03, 1.23, 127.4
1986, 삼성, 35, 7, 2, 19, 13, 4, 0, 0, 138.2, 47, 39, 573, 120, , 8, 45, 4, 2, 60, 0, 1, 2.53, 2.89, 1.19, 122.1
