year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2016, 넥센, 19, 0, 0, 11, 2, 3, 0, 0, 61.0, 51, 49, 293, 89, 1, 6, 23, 0, 6, 42, 0, 4, 7.23, 5.12, 1.84, 72.6
2017, 넥센, 20, 0, 0, 25, 11, 7, 0, 0, 149.1, 76, 74, 637, 161, 3, 19, 34, 0, 12, 126, 1, 5, 4.46, 4.63, 1.31, 111.5
2018, 넥센, 21, 1, 0, 23, 13, 7, 0, 0, 134.1, 62, 59, 577, 144, 0, 8, 35, 0, 11, 101, 0, 3, 3.95, 4.13, 1.33, 130.4
2019, 키움, 22, 0, 0, 27, 11, 5, 0, 0, 157.1, 68, 59, 666, 165, 2, 5, 36, 0, 5, 105, 0, 5, 3.38, 3.26, 1.28, 122.4
2020, 키움, 23, 0, 0, 21, 7, 6, 0, 0, 110.0, 68, 62, 478, 115, 1, 16, 37, 2, 7, 67, 0, 6, 5.07, 5.37, 1.38, 93.0
2021, 키움, 24, 0, 0, 28, 9, 11, 0, 0, 143.1, 89, 73, 643, 163, 3, 11, 53, 2, 10, 93, 0, 3, 4.58, 4.31, 1.51, 96.7
2022, 키움, 25, 0, 0, 6, 2, 2, 0, 0, 28.0, 10, 7, 114, 20, 0, 0, 11, 0, 0, 14, 0, 3, 2.25, 3.40, 1.11, 163.3
