year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, 삼성, 20, 0, 0, 1, 1, 0, 0, 0, 21.2, 19, 19, 102, 31, , 6, 6, 0, 3, 11, 0, 3, 7.89, 6.59, 1.71, 55.3
2004, 삼성, 21, 0, 0, 1, 0, 0, 0, 0, 22.0, 19, 19, 106, 30, , 7, 9, 1, 3, 13, 0, 0, 7.77, 7.40, 1.77, 55.8
2005, 삼성, 22, 0, 0, 0, 8, 3, 0, 14, 82.2, 35, 32, 344, 65, , 8, 36, 1, 7, 72, 0, 0, 3.48, 4.06, 1.22, 122.2
2006, 삼성, 23, 0, 0, 0, 0, 1, 0, 2, 6.0, 10, 6, 35, 10, , 1, 5, 0, 1, 4, 0, 0, 9.00, 6.54, 2.50, 40.2
2007, 삼성, 24, 0, 0, 11, 5, 3, 0, 7, 108.0, 43, 41, 453, 100, , 7, 43, 1, 1, 83, 0, 10, 3.42, 3.33, 1.32, 114.7
2008, 삼성, 25, 0, 0, 1, 5, 1, 0, 9, 69.2, 25, 23, 296, 67, , 5, 28, 1, 2, 64, 0, 1, 2.97, 3.49, 1.36, 139.7
2009, 삼성, 26, 0, 0, 9, 2, 4, 0, 1, 51.0, 31, 29, 216, 54, , 5, 18, 0, 1, 32, 0, 2, 5.12, 4.33, 1.41, 95.4
2010, 삼성, 27, 0, 0, 0, 9, 3, 9, 8, 92.0, 32, 28, 363, 74, , 6, 25, 0, 7, 95, 0, 4, 2.74, 3.11, 1.08, 168.4
2011, 삼성, 28, 0, 0, 5, 11, 5, 0, 17, 86.0, 30, 27, 352, 74, , 3, 20, 0, 4, 77, 0, 2, 2.83, 2.69, 1.09, 147.6
2012, 삼성, 29, 0, 0, 0, 1, 2, 0, 28, 63.1, 12, 12, 246, 42, , 1, 20, 2, 0, 58, 0, 1, 1.71, 2.33, 0.98, 223.9
2013, 삼성, 30, 0, 0, 0, 6, 2, 0, 22, 63.2, 23, 22, 254, 46, , 3, 23, 0, 3, 60, 0, 5, 3.11, 3.30, 1.08, 137.7
2014, 삼성, 31, 0, 0, 0, 6, 3, 1, 27, 62.1, 27, 26, 263, 51, 0, 5, 30, 2, 4, 67, 0, 4, 3.75, 4.29, 1.30, 140.9
2015, 삼성, 32, 0, 0, 0, 4, 3, 0, 37, 78.1, 29, 29, 323, 76, 2, 8, 26, 2, 2, 96, 0, 2, 3.33, 3.49, 1.30, 148.2
2016, 삼성, 33, 0, 0, 0, 2, 5, 5, 5, 37.1, 26, 24, 173, 44, 1, 9, 15, 0, 4, 41, 0, 1, 5.79, 6.26, 1.58, 91.1
