year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2003, SK, 19, 0, 0, 6, 6, 5, 4, 7, 71.2, 59, 54, 341, 89, , 10, 41, 1, 8, 50, 0, 5, 6.78, 5.19, 1.81, 61.5
2004, SK, 20, 0, 0, 6, 2, 5, 0, 1, 59.0, 38, 34, 271, 65, , 11, 32, 1, 5, 32, 1, 7, 5.19, 6.12, 1.64, 81.1
2005, SK, 21, 0, 0, 0, 1, 0, 0, 0, 4.2, 0, 0, 18, 2, , 0, 1, 0, 0, 3, 0, 0, 0.00, 2.37, 0.64, 
2006, SK, 22, 0, 0, 9, 4, 3, 0, 0, 61.1, 37, 31, 292, 69, , 5, 33, 3, 7, 34, 0, 4, 4.55, 4.46, 1.66, 77.3
2007, SK, 23, 0, 0, 12, 6, 3, 0, 2, 71.2, 29, 24, 299, 68, , 5, 32, 1, 2, 33, 0, 3, 3.01, 4.20, 1.40, 126.4
2008, SK, 24, 0, 0, 21, 8, 6, 0, 0, 114.2, 56, 48, 491, 129, , 6, 34, 0, 3, 77, 0, 2, 3.77, 3.45, 1.42, 107.7
2009, SK, 25, 1, 0, 29, 12, 3, 0, 0, 149.1, 59, 52, 637, 155, , 17, 49, 0, 5, 103, 0, 4, 3.13, 4.37, 1.37, 151.0
2010, SK, 26, 0, 0, 18, 8, 5, 8, 4, 125.0, 38, 32, 519, 103, , 12, 48, 7, 6, 91, 0, 5, 2.30, 4.21, 1.21, 197.4
2011, SK, 27, 0, 0, 11, 8, 8, 1, 4, 78.2, 34, 30, 343, 71, , 10, 45, 3, 2, 55, 0, 5, 3.43, 5.12, 1.48, 119.6
2012, SK, 28, 0, 0, 19, 8, 3, 0, 0, 97.2, 45, 45, 413, 98, , 6, 44, 0, 2, 72, 0, 4, 4.15, 3.84, 1.45, 91.9
2013, SK,KIA, 29, 0, 0, 4, 1, 7, 5, 6, 49.0, 41, 40, 240, 71, , 4, 27, 0, 0, 29, 0, 9, 7.35, 4.88, 2.00, 58.4
, SK, 29, 0, 0, 0, 0, 1, 3, 0, 4.2, 3, 2, 27, 9, , 0, 3, 0, 0, 2, 0, 0, 3.86, 4.42, 2.57, 112.5
, KIA, 29, 0, 0, 4, 1, 6, 2, 6, 44.1, 38, 38, 213, 62, , 4, 24, 0, 0, 27, 0, 9, 7.71, 4.93, 1.94, 55.6
2014, KIA, 30, 0, 0, 11, 4, 8, 0, 0, 78.2, 73, 64, 390, 114, 5, 11, 43, 0, 5, 60, 0, 12, 7.32, 5.98, 2.00, 71.3
2015, 한화, 31, 0, 0, 14, 2, 9, 4, 1, 70.1, 59, 55, 341, 103, 2, 10, 30, 0, 4, 48, 1, 11, 7.04, 5.55, 1.89, 70.8
2016, 한화, 32, 0, 0, 27, 2, 11, 0, 1, 122.0, 95, 87, 562, 159, 1, 13, 49, 1, 5, 85, 0, 11, 6.42, 5.09, 1.71, 81.8
2017, 한화, 33, 0, 0, 6, 0, 4, 1, 0, 37.1, 30, 27, 177, 45, 0, 4, 23, 1, 3, 15, 0, 1, 6.51, 6.33, 1.82, 77.3
2018, 한화, 34, 0, 0, 0, 7, 4, 1, 10, 79.1, 29, 22, 341, 77, 1, 2, 33, 2, 5, 61, 0, 8, 2.50, 3.98, 1.39, 212.3
2019, 한화,LG, 35, 0, 0, 0, 2, 6, 1, 9, 60.0, 38, 35, 281, 80, 2, 6, 23, 4, 3, 36, 0, 3, 5.25, 4.60, 1.72, 78.5
, 한화, 35, 0, 0, 0, 0, 3, 1, 4, 35.0, 22, 20, 159, 44, 1, 4, 13, 2, 1, 15, 0, 3, 5.14, 5.06, 1.63, 80.5
, LG, 35, 0, 0, 0, 2, 3, 0, 5, 25.0, 16, 15, 122, 36, 1, 2, 10, 2, 2, 21, 0, 0, 5.40, 3.96, 1.84, 75.7
2020, LG, 36, 0, 0, 1, 4, 2, 2, 6, 56.0, 29, 28, 247, 66, 1, 4, 19, 1, 3, 28, 0, 2, 4.50, 4.61, 1.52, 102.8
2021, LG, 37, 0, 0, 0, 2, 2, 0, 4, 37.1, 18, 17, 155, 34, 0, 1, 13, 1, 2, 19, 0, 4, 4.10, 3.79, 1.26, 105.3
