year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1986, MBC, 22, 1, 0, 12, 2, 6, 3, 0, 107.0, 35, 34, 438, 87, , 8, 41, 1, 1, 50, 0, 2, 2.86, 3.26, 1.20, 103.7
1987, MBC, 23, 1, 0, 2, 0, 2, 0, 0, 32.0, 32, 30, 149, 50, , 2, 7, 0, 5, 16, 0, 1, 8.44, 3.41, 1.78, 40.8
1989, MBC, 25, 0, 0, 16, 2, 3, 0, 0, 98.2, 31, 31, 418, 85, , 2, 47, 0, 3, 68, 1, 1, 2.83, 3.01, 1.34, 128.7
1990, LG, 26, 6, 3, 27, 18, 5, 1, 0, 193.1, 65, 54, 786, 152, , 8, 61, 5, 7, 127, 1, 2, 2.51, 2.77, 1.10, 149.3
1991, LG, 27, 6, 0, 22, 8, 8, 0, 0, 135.2, 74, 73, 586, 127, , 12, 60, 1, 2, 91, 2, 1, 4.84, 3.85, 1.38, 79.6
1992, LG, 28, 8, 3, 27, 10, 14, 1, 0, 177.1, 81, 67, 759, 180, , 10, 64, 3, 7, 119, 0, 1, 3.40, 3.32, 1.38, 122.6
1993, LG, 29, 4, 1, 21, 8, 8, 0, 0, 141.1, 43, 38, 567, 100, , 6, 44, 3, 11, 84, 0, 2, 2.42, 2.93, 1.02, 130.5
1994, LG, 30, 6, 3, 28, 16, 5, 0, 0, 190.2, 57, 51, 753, 142, , 6, 50, 3, 8, 96, 0, 3, 2.41, 3.08, 1.01, 151.4
1995, LG, 31, 1, 0, 21, 9, 11, 0, 0, 124.0, 75, 69, 539, 126, , 7, 36, 1, 5, 59, 0, 5, 5.01, 3.56, 1.31, 71.1
1996, LG, 32, 3, 0, 26, 9, 12, 0, 0, 156.2, 72, 66, 647, 140, , 17, 47, 0, 7, 86, 3, 2, 3.79, 4.13, 1.19, 94.3
1997, LG, 33, 0, 0, 7, 3, 2, 0, 0, 28.0, 17, 17, 123, 32, , 4, 11, 0, 2, 13, 0, 2, 5.46, 5.20, 1.54, 71.1
1998, LG, 34, 0, 0, 1, 0, 1, 0, 0, 15.0, 6, 3, 63, 10, , 1, 6, 0, 2, 10, 0, 0, 1.80, 4.03, 1.07, 214.9
