year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2009, 히어로즈, 19, 0, 0, 13, 3, 2, 1, 2, 80.0, 52, 49, 363, 64, , 12, 70, 0, 0, 79, 1, 3, 5.51, 5.79, 1.68, 87.6
2010, 넥센, 20, 0, 0, 4, 1, 1, 0, 0, 15.0, 13, 12, 71, 15, , 2, 13, 0, 1, 11, 0, 0, 7.20, 6.35, 1.87, 63.2
2011, 넥센, 21, 0, 0, 3, 3, 1, 0, 0, 21.0, 5, 5, 84, 15, , 0, 11, 0, 0, 11, 0, 1, 2.14, 3.72, 1.24, 191.7
2012, 넥센, 22, 1, 0, 21, 4, 7, 0, 0, 125.2, 58, 57, 530, 89, , 14, 74, 1, 7, 127, 0, 7, 4.08, 4.44, 1.30, 93.9
2013, 넥센, 23, 0, 0, 17, 6, 6, 0, 7, 130.0, 69, 63, 568, 112, , 6, 75, 0, 8, 131, 0, 8, 4.36, 3.85, 1.44, 99.9
2014, 넥센, 24, 0, 0, 6, 1, 1, 0, 1, 42.0, 43, 36, 215, 60, 0, 17, 32, 0, 1, 36, 1, 6, 7.71, 9.76, 2.19, 68.3
2016, 넥센, 26, 0, 0, 1, 0, 0, 0, 0, 1.0, 2, 2, 5, 1, 0, 1, 1, 0, 0, 0, 0, 0, 18.00, 19.79, 2.00, 29.2
2017, NC, 27, 0, 0, 5, 2, 1, 0, 0, 54.2, 30, 27, 245, 57, 0, 14, 24, 0, 2, 51, 0, 4, 4.45, 6.63, 1.48, 111.7
2018, NC, 28, 0, 0, 0, 7, 5, 1, 17, 54.2, 41, 37, 243, 54, 1, 10, 26, 0, 1, 65, 0, 4, 6.09, 5.32, 1.46, 85.2
2019, NC, 29, 0, 0, 0, 3, 3, 0, 15, 56.1, 29, 28, 242, 55, 4, 4, 24, 2, 4, 49, 0, 2, 4.47, 3.97, 1.40, 94.7
2020, NC, 30, 0, 0, 0, 1, 1, 0, 3, 21.0, 16, 16, 103, 31, 0, 3, 11, 0, 0, 15, 0, 2, 6.86, 5.56, 2.00, 71.3
2021, NC,롯데, 31, 0, 0, 1, 0, 1, 0, 3, 16.0, 15, 15, 79, 21, 0, 3, 14, 1, 1, 15, 0, 0, 8.44, 6.52, 2.19, 53.9
, 롯데, 31, 0, 0, 0, 0, 1, 0, 3, 14.0, 11, 11, 67, 16, 0, 2, 12, 1, 1, 12, 0, 0, 7.07, 6.05, 2.00, 64.3
, NC, 31, 0, 0, 1, 0, 0, 0, 0, 2.0, 4, 4, 12, 5, 0, 1, 2, 0, 0, 3, 0, 0, 18.00, 9.83, 3.50, 25.2
2022, 롯데, 32, 0, 0, 0, 0, 0, 0, 0, 1.2, 1, 1, 7, 2, 0, 0, 1, 0, 0, 2, 0, 0, 5.40, 2.62, 1.80, 68.5
