year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, KIA, 20, 0, 0, 0, 0, 0, 0, 0, 4.2, 6, 6, 27, 12, , 0, 2, 0, 0, 1, 0, 0, 11.57, 3.56, 3.00, 31.3
2007, KIA, 21, 0, 0, 5, 0, 2, 0, 0, 36.0, 27, 27, 166, 47, , 2, 13, 1, 3, 11, 0, 1, 6.75, 4.19, 1.67, 58.2
2008, KIA, 22, 0, 0, 0, 0, 0, 0, 1, 10.2, 7, 6, 55, 12, , 0, 11, 0, 1, 7, 0, 1, 5.06, 5.21, 2.16, 80.9
2009, KIA, 23, 0, 0, 2, 1, 2, 0, 0, 8.2, 10, 10, 46, 11, , 1, 8, 0, 2, 7, 0, 0, 10.38, 6.53, 2.19, 45.4
2012, KIA, 26, 0, 0, 0, 1, 2, 0, 6, 41.0, 29, 24, 185, 48, , 3, 19, 0, 2, 24, 0, 4, 5.27, 4.42, 1.63, 71.7
2013, KIA,SK, 27, 0, 0, 0, 2, 5, 0, 10, 48.2, 34, 30, 223, 52, , 4, 25, 0, 5, 40, 0, 2, 5.55, 4.62, 1.58, 78.2
, SK, 27, 0, 0, 0, 2, 4, 0, 5, 40.1, 22, 19, 179, 37, , 2, 20, 0, 4, 32, 0, 2, 4.24, 4.19, 1.41, 102.4
, KIA, 27, 0, 0, 0, 0, 1, 0, 5, 8.1, 12, 11, 44, 15, , 2, 5, 0, 1, 8, 0, 0, 11.88, 6.71, 2.40, 36.1
2014, SK, 28, 0, 0, 0, 0, 4, 0, 15, 49.0, 39, 39, 236, 67, 1, 8, 27, 2, 3, 37, 0, 2, 7.16, 6.18, 1.92, 71.2
2015, SK,LG, 29, 0, 0, 0, 2, 2, 0, 4, 28.1, 19, 18, 128, 29, 0, 2, 16, 0, 5, 20, 0, 3, 5.72, 5.35, 1.59, 82.7
, SK, 29, 0, 0, 0, 1, 0, 0, 0, 7.1, 6, 5, 35, 7, 0, 1, 4, 0, 4, 7, 0, 0, 6.14, 6.75, 1.50, 78.7
, LG, 29, 0, 0, 0, 1, 2, 0, 4, 21.0, 13, 13, 93, 22, 0, 1, 12, 0, 1, 13, 0, 3, 5.57, 4.85, 1.62, 84.2
2016, LG, 30, 0, 0, 0, 0, 4, 1, 17, 54.0, 30, 28, 254, 57, 1, 5, 37, 4, 2, 54, 0, 1, 4.67, 4.94, 1.74, 109.0
2017, LG, 31, 0, 0, 0, 3, 3, 1, 24, 52.2, 23, 23, 221, 52, 2, 6, 15, 2, 2, 48, 0, 1, 3.93, 4.25, 1.27, 123.1
2018, LG, 32, 0, 0, 0, 2, 3, 0, 14, 43.2, 37, 35, 210, 63, 1, 7, 13, 2, 4, 37, 0, 1, 7.21, 5.25, 1.74, 69.9
2019, LG, 33, 0, 0, 0, 3, 1, 0, 20, 43.0, 17, 16, 188, 44, 3, 2, 16, 0, 2, 38, 0, 0, 3.35, 3.50, 1.40, 122.1
2020, LG, 34, 0, 0, 0, 4, 2, 0, 22, 50.0, 27, 24, 230, 54, 0, 3, 23, 2, 4, 59, 0, 5, 4.32, 3.48, 1.54, 107.1
2021, LG, 35, 0, 0, 0, 1, 0, 0, 5, 44.1, 17, 12, 188, 41, 0, 2, 18, 1, 3, 39, 0, 1, 2.44, 3.51, 1.33, 177.1
2022, LG, 36, 0, 0, 0, 2, 0, 0, 1, 16.0, 1, 1, 59, 10, 1, 0, 3, 0, 1, 12, 0, 0, 0.56, 2.47, 0.81, 633.8
