year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1996, 현대, 23, 0, 0, 0, 0, 0, 0, 0, 15.2, 10, 6, 72, 16, , 1, 8, 0, 1, 4, 0, 0, 3.45, 4.83, 1.53, 106.5
1997, 현대, 24, 0, 0, 11, 4, 5, 1, 0, 78.2, 46, 39, 354, 85, , 10, 41, 0, 8, 40, 0, 4, 4.46, 5.38, 1.60, 89.4
1998, 현대, 25, 1, 1, 18, 10, 5, 1, 0, 151.0, 53, 51, 633, 118, , 16, 77, 2, 5, 112, 0, 6, 3.04, 4.38, 1.29, 130.8
1999, 현대, 26, 0, 0, 19, 6, 10, 0, 0, 123.2, 98, 91, 574, 159, , 21, 58, 0, 9, 80, 0, 4, 6.62, 5.81, 1.76, 74.5
2000, LG, 27, 0, 0, 13, 2, 6, 1, 1, 77.1, 51, 47, 338, 69, , 7, 44, 1, 7, 47, 1, 3, 5.47, 5.06, 1.46, 81.8
2001, LG, 28, 0, 0, 0, 0, 1, 0, 0, 0.0, 2, 2, 2, 1, , 1, 1, 0, 0, 0, 0, 0, , , , 
2002, LG, 29, 0, 0, 27, 6, 11, 0, 0, 138.2, 70, 68, 597, 127, , 19, 61, 2, 17, 53, 0, 8, 4.41, 5.66, 1.36, 93.7
2003, LG, 30, 0, 0, 17, 4, 3, 0, 1, 76.1, 42, 38, 344, 100, , 8, 24, 1, 4, 40, 0, 2, 4.48, 4.14, 1.62, 92.7
2004, LG, 31, 0, 0, 19, 8, 7, 0, 0, 96.2, 55, 51, 438, 114, , 9, 40, 1, 6, 64, 0, 1, 4.75, 4.23, 1.59, 88.4
2005, LG, 32, 0, 0, 27, 13, 6, 0, 0, 163.2, 79, 74, 704, 153, , 17, 60, 6, 15, 106, 0, 3, 4.07, 4.34, 1.30, 102.3
2006, LG, 33, 0, 0, 14, 3, 5, 0, 0, 84.0, 41, 40, 368, 88, , 4, 35, 3, 5, 48, 0, 0, 4.29, 3.50, 1.46, 82.7
2007, LG, 34, 0, 0, 19, 7, 7, 0, 1, 108.0, 61, 56, 479, 111, , 7, 59, 3, 8, 58, 0, 1, 4.67, 4.38, 1.57, 83.2
2008, LG, 35, 0, 0, 8, 1, 5, 0, 0, 39.2, 27, 26, 185, 50, , 4, 19, 0, 1, 14, 0, 1, 5.90, 5.27, 1.74, 69.4
2009, LG, 36, 0, 0, 10, 3, 2, 0, 0, 48.0, 31, 30, 215, 52, , 7, 23, 0, 4, 28, 0, 1, 5.63, 5.60, 1.56, 84.7
