year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1993, 해태, 19, 3, 0, 15, 10, 5, 2, 0, 124.1, 48, 43, 537, 113, , 8, 59, 1, 4, 97, 1, 6, 3.11, 3.24, 1.38, 106.6
1994, 해태, 20, 1, 0, 18, 7, 8, 3, 0, 137.0, 77, 64, 574, 115, , 20, 56, 2, 5, 90, 0, 4, 4.20, 4.69, 1.25, 91.3
1995, 해태, 21, 7, 2, 21, 14, 6, 0, 0, 168.1, 56, 48, 673, 131, , 14, 43, 3, 8, 163, 0, 10, 2.57, 2.81, 1.03, 146.9
1996, 해태, 22, 4, 2, 16, 16, 8, 3, 0, 159.2, 48, 42, 624, 114, , 13, 40, 2, 5, 146, 0, 5, 2.37, 2.83, 0.97, 158.0
1997, 해태, 23, 3, 1, 26, 17, 6, 1, 0, 180.2, 68, 63, 750, 154, , 14, 65, 3, 10, 140, 2, 10, 3.14, 3.53, 1.21, 129.8
1998, 해태, 24, 2, 1, 28, 12, 11, 0, 0, 179.1, 71, 65, 755, 173, , 17, 55, 3, 9, 183, 0, 7, 3.26, 3.11, 1.27, 124.0
1999, 해태, 25, 0, 0, 1, 0, 0, 0, 0, 3.2, 1, 1, 17, 3, , 0, 3, 0, 1, 0, 0, 0, 2.45, 6.55, 1.64, 206.8
2000, 해태, 26, 1, 0, 7, 8, 6, 13, 0, 105.0, 41, 37, 451, 96, , 12, 43, 3, 4, 117, 1, 3, 3.17, 3.67, 1.32, 147.3
2003, KIA, 29, 0, 0, 4, 1, 1, 0, 0, 13.1, 15, 14, 66, 18, , 3, 7, 0, 1, 13, 0, 3, 9.45, 5.54, 1.88, 45.3
2004, KIA, 30, 0, 0, 2, 0, 1, 0, 0, 7.2, 11, 9, 40, 9, , 4, 9, 0, 0, 7, 0, 0, 10.57, 11.43, 2.35, 41.3
2006, KIA, 32, 0, 0, 0, 0, 0, 0, 0, 1.0, 2, 2, 7, 3, , 1, 1, 0, 0, 1, 0, 0, 18.00, 16.70, 4.00, 20.1
2007, KIA, 33, 0, 0, 16, 7, 6, 0, 0, 76.2, 37, 35, 335, 65, , 5, 45, 1, 4, 47, 1, 7, 4.11, 4.33, 1.44, 95.7
2008, KIA, 34, 0, 0, 17, 5, 10, 0, 0, 85.2, 49, 46, 385, 88, , 5, 50, 1, 7, 37, 1, 6, 4.83, 5.01, 1.61, 84.8
2009, KIA, 35, 0, 0, 10, 3, 5, 0, 0, 42.2, 31, 30, 192, 45, , 6, 22, 1, 5, 25, 0, 2, 6.33, 5.67, 1.57, 74.5
2010, KIA, 36, 0, 0, 3, 0, 0, 0, 2, 22.0, 21, 16, 116, 31, , 1, 19, 0, 5, 14, 0, 1, 6.55, 5.88, 2.27, 69.7
2011, KIA,LG, 37, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 5, 0, , 0, 2, 0, 0, 1, 0, 2, 0.00, 7.19, 2.00, 
, LG, 37, 0, 0, 0, 0, 0, 0, 0, 0.1, 0, 0, 1, 0, , 0, 0, 0, 0, 0, 0, 0, 0.00, 3.19, 0.00, 
, KIA, 37, 0, 0, 0, 0, 0, 0, 0, 0.2, 0, 0, 4, 0, , 0, 2, 0, 0, 1, 0, 2, 0.00, 9.19, 3.00, 
2012, LG, 38, 0, 0, 1, 0, 1, 0, 0, 3.1, 6, 5, 19, 5, , 0, 4, 0, 1, 0, 0, 1, 13.50, 7.60, 2.70, 28.3
