year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2008, 삼성, 20, 0, 0, 0, 0, 1, 0, 0, 13.2, 19, 12, 71, 22, , 3, 9, 0, 0, 11, 0, 0, 7.90, 6.37, 2.27, 52.5
2009, 삼성, 21, 0, 0, 0, 3, 3, 0, 2, 60.0, 42, 40, 281, 73, , 7, 41, 0, 1, 45, 0, 3, 6.00, 5.30, 1.90, 81.3
2010, 넥센, 22, 0, 0, 7, 1, 2, 0, 0, 45.0, 33, 31, 210, 52, , 5, 26, 0, 2, 35, 0, 2, 6.20, 5.04, 1.73, 73.3
2011, 넥센, 23, 0, 0, 6, 1, 4, 0, 0, 59.2, 44, 43, 288, 68, , 3, 36, 1, 9, 74, 0, 5, 6.49, 3.58, 1.74, 63.3
2012, 넥센, 24, 0, 0, 0, 2, 1, 0, 0, 45.2, 24, 24, 210, 42, , 4, 39, 0, 2, 36, 0, 5, 4.73, 5.36, 1.77, 81.0
2013, 넥센, 25, 0, 0, 1, 0, 1, 0, 0, 28.1, 16, 16, 125, 27, , 1, 13, 0, 2, 20, 0, 2, 5.08, 3.98, 1.41, 85.7
2015, 넥센, 27, 0, 0, 1, 0, 1, 0, 0, 5.0, 8, 6, 30, 10, 0, 1, 5, 0, 0, 2, 0, 0, 10.80, 8.42, 3.00, 46.1
2016, 넥센, 28, 0, 0, 0, 6, 5, 0, 21, 74.0, 40, 38, 331, 77, 4, 6, 34, 2, 1, 76, 0, 2, 4.62, 4.13, 1.50, 113.6
2017, 넥센, 29, 0, 0, 0, 0, 7, 15, 9, 61.1, 29, 26, 262, 59, 0, 8, 22, 5, 3, 62, 1, 5, 3.82, 4.39, 1.32, 130.4
2018, 넥센, 30, 0, 0, 0, 2, 3, 18, 14, 55.2, 32, 32, 239, 53, 0, 9, 23, 2, 1, 68, 0, 6, 5.17, 4.68, 1.37, 99.6
2019, 키움, 31, 0, 0, 0, 3, 5, 0, 40, 56.2, 19, 18, 238, 50, 0, 3, 28, 1, 2, 60, 0, 0, 2.86, 3.51, 1.38, 144.4
2020, 키움, 32, 0, 0, 0, 3, 3, 5, 11, 51.1, 33, 27, 226, 52, 0, 3, 21, 1, 3, 48, 0, 1, 4.73, 3.79, 1.42, 99.7
2021, SSG, 33, 0, 0, 0, 4, 3, 6, 5, 58.1, 33, 33, 273, 71, 0, 10, 30, 3, 1, 44, 0, 2, 5.09, 5.49, 1.73, 88.1
2022, SSG, 34, 0, 0, 0, 0, 0, 1, 0, 7.0, 6, 6, 32, 7, 1, 0, 4, 0, 1, 1, 0, 0, 7.71, 5.07, 1.57, 48.9
