year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, SK, 19, 0, 0, 0, 0, 0, 0, 0, 5.2, 5, 4, 29, 6, , 1, 5, 0, 0, 6, 0, 1, 6.35, 5.98, 1.94, 73.1
2002, SK, 21, 0, 0, 0, 0, 0, 0, 0, 6.0, 1, 1, 26, 1, , 0, 7, 0, 2, 9, 0, 3, 1.50, 4.50, 1.33, 280.5
2003, SK, 22, 0, 0, 4, 1, 2, 0, 0, 25.0, 16, 15, 110, 19, , 2, 17, 0, 3, 29, 0, 5, 5.40, 3.88, 1.44, 77.2
2004, SK, 23, 1, 1, 19, 7, 5, 1, 1, 105.1, 48, 44, 454, 88, , 5, 50, 1, 11, 119, 0, 8, 3.76, 3.02, 1.31, 111.9
2005, SK, 24, 0, 0, 2, 1, 0, 1, 0, 14.2, 1, 1, 59, 8, , 0, 9, 0, 1, 18, 0, 1, 0.61, 2.61, 1.16, 673.1
2006, SK, 25, 0, 0, 0, 0, 0, 0, 1, 1.2, 2, 2, 10, 2, , 0, 3, 0, 0, 3, 0, 2, 10.80, 4.50, 3.00, 32.6
2009, SK, 28, 0, 0, 2, 0, 0, 0, 0, 7.0, 8, 8, 36, 10, , 4, 5, 0, 0, 8, 0, 1, 10.29, 10.47, 2.14, 46.0
2010, SK, 29, 0, 0, 6, 4, 3, 0, 0, 66.0, 46, 46, 295, 62, , 6, 40, 0, 3, 67, 0, 10, 6.27, 4.39, 1.55, 72.5
2011, SK, 30, 0, 0, 9, 3, 2, 6, 0, 50.2, 12, 12, 199, 33, , 4, 19, 0, 1, 64, 0, 3, 2.13, 2.88, 1.03, 192.6
2012, SK, 31, 0, 0, 0, 4, 5, 3, 12, 56.1, 21, 20, 232, 46, , 5, 24, 2, 4, 44, 0, 1, 3.20, 4.08, 1.24, 119.2
2014, SK, 33, 0, 0, 0, 0, 1, 0, 0, 3.0, 3, 3, 17, 4, 0, 1, 4, 0, 0, 3, 0, 4, 9.00, 10.19, 2.67, 56.7
