year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, 롯데, 23, 0, 0, 0, 0, 1, 0, 0, 9.2, 21, 20, 62, 22, , 3, 7, 1, 5, 6, 0, 1, 18.62, 9.10, 3.00, 21.7
1999, 롯데, 24, 0, 0, 0, 0, 0, 0, 0, 4.0, 3, 2, 18, 5, , 1, 3, 0, 0, 1, 0, 0, 4.50, 8.27, 2.00, 111.6
2000, 롯데, 25, 0, 0, 2, 0, 2, 0, 1, 30.1, 13, 13, 128, 28, , 5, 9, 1, 4, 19, 0, 0, 3.86, 5.24, 1.22, 120.5
2001, 롯데, 26, 0, 0, 1, 3, 1, 1, 5, 62.0, 32, 30, 274, 69, , 6, 27, 1, 2, 35, 0, 1, 4.35, 4.59, 1.55, 107.6
2002, 롯데, 27, 0, 0, 3, 0, 4, 1, 1, 48.2, 41, 34, 223, 60, , 9, 17, 0, 4, 30, 0, 0, 6.29, 5.47, 1.58, 66.9
2003, 롯데, 28, 0, 0, 6, 3, 14, 11, 4, 93.2, 52, 49, 403, 97, , 10, 30, 4, 11, 45, 0, 2, 4.71, 4.37, 1.36, 89.9
2004, 롯데, 29, 0, 0, 0, 4, 6, 5, 22, 105.1, 39, 37, 448, 102, , 4, 41, 10, 12, 72, 0, 1, 3.16, 3.30, 1.36, 135.1
2007, 롯데, 32, 0, 0, 0, 7, 1, 0, 6, 74.2, 28, 27, 328, 73, , 2, 35, 5, 12, 52, 0, 1, 3.25, 3.47, 1.45, 117.6
2008, 롯데, 33, 0, 0, 0, 2, 5, 7, 0, 38.2, 19, 18, 166, 36, , 2, 17, 2, 5, 25, 0, 0, 4.19, 4.08, 1.37, 96.1
2009, 롯데, 34, 0, 0, 0, 4, 1, 1, 7, 62.1, 23, 17, 258, 55, , 1, 18, 2, 3, 37, 0, 0, 2.45, 3.12, 1.17, 195.1
2010, 롯데, 35, 0, 0, 0, 3, 4, 7, 1, 43.2, 24, 16, 186, 46, , 4, 16, 4, 4, 19, 0, 0, 3.30, 4.71, 1.42, 140.3
2011, 롯데, 36, 0, 0, 0, 4, 3, 0, 18, 65.2, 28, 23, 268, 60, , 4, 15, 1, 6, 34, 0, 2, 3.15, 3.86, 1.14, 133.1
2012, SK, 37, 0, 0, 0, 0, 2, 0, 3, 31.2, 20, 19, 141, 36, , 4, 13, 1, 4, 16, 0, 0, 5.40, 5.25, 1.55, 70.6
2013, SK, 38, 0, 0, 0, 0, 2, 0, 1, 17.1, 12, 11, 85, 22, , 0, 10, 0, 2, 10, 0, 0, 5.71, 4.27, 1.85, 76.0
2014, SK, 39, 0, 0, 0, 0, 0, 0, 0, 16.2, 14, 10, 77, 21, 0, 4, 6, 0, 2, 5, 0, 1, 5.40, 7.82, 1.62, 94.5
2015, 한화, 40, 0, 0, 0, 0, 0, 0, 0, 0.0, 1, 1, 2, 0, 0, 0, 2, 0, 0, 0, 0, 0, , , , 
