year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1994, 롯데, 18, 4, 1, 27, 11, 5, 1, 0, 186.2, 75, 63, 760, 147, , 15, 60, 0, 6, 142, 1, 2, 3.04, 3.40, 1.11, 126.9
1995, 롯데, 19, 5, 0, 29, 10, 7, 0, 0, 200.1, 73, 68, 798, 170, , 18, 49, 1, 7, 152, 0, 4, 3.05, 3.28, 1.09, 124.2
1996, 롯데, 20, 10, 1, 29, 18, 7, 1, 0, 216.2, 86, 81, 871, 196, , 20, 38, 2, 9, 221, 0, 5, 3.36, 2.57, 1.08, 112.0
1997, 롯데, 21, 3, 0, 20, 6, 13, 3, 0, 131.2, 91, 86, 575, 138, , 25, 61, 2, 2, 84, 0, 4, 5.88, 5.46, 1.51, 69.7
1998, 롯데, 22, 6, 1, 25, 11, 7, 1, 0, 183.1, 90, 74, 751, 179, , 17, 43, 3, 7, 148, 0, 4, 3.63, 3.26, 1.21, 111.4
1999, 롯데, 23, 4, 0, 28, 13, 12, 1, 0, 190.0, 88, 84, 794, 190, , 25, 45, 1, 2, 177, 0, 1, 3.98, 3.85, 1.24, 126.2
2000, 롯데, 24, 1, 0, 22, 8, 6, 0, 0, 149.2, 60, 58, 619, 136, , 18, 49, 2, 3, 127, 0, 3, 3.49, 4.03, 1.24, 133.3
2001, 롯데, 25, 0, 0, 2, 0, 1, 0, 0, 3.0, 6, 5, 19, 6, , 3, 4, 0, 0, 2, 0, 1, 15.00, 18.78, 3.33, 31.3
2002, 롯데, 26, 0, 0, 0, 0, 1, 0, 1, 1.2, 3, 3, 8, 3, , 0, 0, 0, 0, 1, 0, 0, 16.20, 1.80, 1.80, 26.0
2003, 롯데, 27, 0, 0, 10, 0, 9, 1, 13, 74.2, 42, 38, 331, 85, , 13, 21, 0, 8, 49, 0, 0, 4.58, 4.88, 1.42, 92.5
2004, 롯데, 28, 0, 0, 11, 4, 4, 0, 0, 63.1, 26, 24, 260, 53, , 8, 21, 0, 2, 45, 0, 1, 3.41, 4.26, 1.17, 125.2
2005, 롯데, 29, 0, 0, 6, 3, 2, 0, 0, 34.1, 24, 23, 156, 39, , 7, 13, 1, 2, 23, 0, 2, 6.03, 5.55, 1.52, 68.3
2006, 롯데, 30, 0, 0, 8, 3, 6, 1, 7, 67.1, 38, 31, 296, 82, , 6, 16, 0, 2, 26, 0, 0, 4.14, 3.89, 1.46, 84.6
2007, 롯데, 31, 0, 0, 0, 0, 2, 0, 1, 21.2, 10, 10, 94, 24, , 3, 6, 2, 0, 12, 0, 0, 4.15, 4.08, 1.39, 92.1
