year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2008, 두산, 19, 0, 0, 0, 1, 0, 0, 0, 14.2, 2, 2, 51, 7, , 1, 2, 0, 0, 12, 0, 1, 1.23, 2.81, 0.61, 333.5
2009, 두산, 20, 0, 0, 0, 0, 2, 26, 0, 40.2, 22, 19, 176, 33, , 4, 19, 0, 4, 34, 1, 1, 4.20, 4.49, 1.28, 113.0
2010, 두산, 21, 0, 0, 0, 2, 1, 25, 0, 41.2, 16, 15, 166, 34, , 7, 10, 0, 1, 28, 0, 3, 3.24, 4.92, 1.06, 140.4
2011, 두산, 22, 0, 0, 21, 6, 10, 0, 0, 129.0, 67, 60, 575, 136, , 7, 60, 0, 8, 99, 3, 8, 4.19, 3.94, 1.52, 97.9
2012, 두산, 23, 3, 1, 26, 10, 11, 0, 0, 162.0, 58, 54, 679, 154, , 5, 63, 1, 6, 113, 0, 7, 3.00, 3.37, 1.34, 127.5
2013, 두산, 24, 0, 0, 0, 0, 0, 0, 0, 3.1, 1, 1, 19, 7, , 0, 3, 0, 0, 4, 0, 0, 2.70, 3.65, 3.00, 157.5
2014, 두산, 25, 0, 0, 0, 5, 5, 17, 0, 51.0, 28, 24, 221, 56, 2, 3, 16, 1, 3, 47, 0, 5, 4.24, 3.84, 1.41, 116.8
2016, 두산, 27, 0, 0, 0, 1, 0, 0, 2, 6.2, 2, 2, 26, 7, 0, 0, 0, 0, 0, 5, 1, 0, 2.70, 2.29, 1.05, 189.3
2017, 두산, 28, 0, 0, 0, 5, 5, 22, 2, 71.2, 38, 35, 324, 83, 1, 5, 27, 1, 4, 57, 0, 3, 4.40, 4.31, 1.54, 109.5
2018, 두산, 29, 1, 0, 24, 15, 3, 0, 0, 144.0, 62, 58, 608, 151, 1, 14, 36, 2, 8, 102, 0, 6, 3.63, 4.56, 1.30, 139.4
2019, 두산, 30, 0, 0, 26, 7, 10, 0, 0, 148.1, 75, 67, 651, 168, 2, 15, 45, 3, 6, 102, 0, 3, 4.07, 4.31, 1.44, 100.6
2020, 두산, 31, 0, 0, 5, 1, 3, 0, 0, 26.2, 25, 25, 125, 41, 0, 7, 6, 0, 0, 15, 0, 1, 8.44, 6.52, 1.76, 54.9
2021, NC, 32, 0, 0, 0, 1, 3, 16, 3, 37.0, 11, 9, 151, 27, 0, 2, 11, 3, 1, 35, 1, 2, 2.19, 2.87, 1.03, 207.4
2022, NC, 33, 0, 0, 0, 1, 2, 6, 0, 16.2, 4, 3, 72, 18, 1, 1, 1, 0, 1, 19, 0, 1, 1.62, 2.08, 1.14, 229.6
