year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, 현대, 23, 0, 0, 0, 2, 0, 0, 19, 40.1, 18, 17, 182, 44, , 3, 14, 0, 2, 43, 0, 3, 3.79, 2.73, 1.44, 95.2
2007, 현대, 24, 0, 0, 0, 1, 2, 0, 5, 22.2, 19, 18, 105, 33, , 1, 9, 1, 0, 14, 0, 0, 7.15, 3.23, 1.85, 55.8
2008, 히어로즈, 25, 1, 0, 19, 6, 8, 0, 1, 120.0, 64, 61, 535, 132, , 10, 53, 2, 5, 78, 1, 6, 4.58, 4.33, 1.54, 92.6
2009, 히어로즈, 26, 0, 0, 29, 13, 10, 0, 0, 170.0, 84, 79, 716, 161, , 25, 66, 1, 5, 120, 1, 1, 4.18, 4.92, 1.34, 115.4
2010, 두산, 27, 0, 0, 11, 3, 6, 2, 4, 77.2, 45, 41, 327, 80, , 8, 25, 0, 3, 50, 0, 0, 4.75, 4.42, 1.35, 95.7
2011, 두산, 28, 0, 0, 5, 3, 5, 4, 6, 74.2, 43, 40, 325, 85, , 8, 26, 0, 5, 50, 0, 4, 4.82, 4.49, 1.49, 85.0
2014, 두산, 31, 0, 0, 3, 3, 3, 0, 15, 55.0, 34, 31, 259, 68, 2, 2, 23, 1, 3, 39, 1, 4, 5.07, 4.27, 1.66, 97.5
2015, 두산, 32, 0, 0, 0, 3, 1, 18, 2, 46.2, 16, 15, 191, 45, 0, 3, 10, 2, 2, 41, 0, 2, 2.89, 3.34, 1.18, 162.1
2016, 두산, 33, 0, 0, 0, 1, 4, 25, 1, 57.2, 36, 31, 260, 65, 2, 8, 17, 3, 7, 41, 1, 2, 4.84, 5.27, 1.42, 105.6
2017, 두산, 34, 0, 0, 0, 3, 2, 5, 9, 52.0, 23, 23, 235, 62, 2, 4, 16, 3, 4, 38, 0, 0, 3.98, 4.25, 1.50, 120.9
2018, 두산, 35, 0, 0, 0, 1, 0, 0, 6, 30.2, 18, 17, 140, 39, 2, 4, 14, 1, 1, 21, 0, 0, 4.99, 5.53, 1.73, 101.3
2019, 두산, 36, 0, 0, 0, 0, 1, 0, 2, 6.0, 2, 2, 22, 4, 0, 0, 0, 0, 0, 4, 0, 0, 3.00, 2.07, 0.67, 136.3
2020, 두산, 37, 0, 0, 0, 2, 1, 2, 9, 42.1, 27, 25, 195, 48, 2, 2, 21, 0, 2, 42, 1, 3, 5.31, 3.82, 1.63, 87.2
2021, 두산, 38, 0, 0, 0, 5, 1, 0, 7, 23.1, 6, 5, 90, 16, 0, 1, 6, 1, 0, 20, 0, 0, 1.93, 2.82, 0.94, 223.7
2022, 두산, 39, 0, 0, 0, 0, 0, 0, 0, 0.1, 1, 1, 3, 1, 0, 0, 1, 0, 0, 0, 0, 0, 27.00, 12.22, 6.00, 13.4
