year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, 현대, 23, 0, 0, 9, 6, 4, 1, 2, 75.2, 39, 36, 333, 66, , 5, 43, 0, 1, 92, 0, 3, 4.28, 3.33, 1.44, 105.5
2001, 현대, 24, 0, 0, 0, 6, 6, 13, 5, 96.1, 34, 30, 399, 88, , 5, 37, 0, 2, 91, 0, 1, 2.80, 3.11, 1.30, 167.4
2002, 현대, 25, 0, 0, 0, 2, 1, 1, 5, 55.2, 29, 28, 245, 60, , 4, 18, 0, 3, 54, 2, 2, 4.53, 3.13, 1.40, 94.3
2003, 현대, 26, 0, 0, 0, 3, 2, 1, 10, 76.1, 28, 26, 327, 59, , 10, 40, 0, 4, 88, 0, 2, 3.07, 3.89, 1.30, 140.9
2004, 현대, 27, 0, 0, 0, 1, 0, 0, 1, 29.0, 8, 8, 121, 24, , 3, 11, 0, 2, 30, 1, 1, 2.48, 3.57, 1.21, 174.4
2005, 현대, 28, 0, 0, 0, 0, 0, 0, 0, 1.1, 0, 0, 5, 1, , 0, 0, 0, 0, 1, 0, 0, 0.00, 1.52, 0.75, 
2006, 현대, 29, 0, 0, 0, 2, 3, 1, 17, 77.0, 25, 19, 326, 56, , 4, 30, 0, 8, 85, 0, 1, 2.22, 2.65, 1.12, 162.7
2008, 히어로즈, 31, 0, 0, 0, 0, 0, 0, 2, 10.0, 4, 4, 45, 9, , 2, 5, 0, 1, 8, 0, 0, 3.60, 5.95, 1.40, 117.7
2009, 히어로즈, 32, 0, 0, 0, 2, 4, 6, 6, 47.2, 36, 34, 200, 46, , 5, 13, 2, 3, 50, 0, 0, 6.42, 3.33, 1.24, 75.2
