year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2005, 한화, 19, 0, 0, 11, 3, 6, 0, 0, 71.0, 50, 46, 315, 74, , 5, 33, 1, 9, 21, 1, 1, 5.83, 5.07, 1.51, 75.1
2006, 한화, 20, 0, 0, 5, 2, 1, 0, 3, 41.1, 19, 18, 186, 44, , 4, 20, 0, 2, 27, 0, 4, 3.92, 4.25, 1.55, 95.6
2007, 한화, 21, 1, 1, 3, 7, 4, 2, 3, 64.1, 29, 26, 273, 55, , 3, 33, 2, 5, 27, 0, 4, 3.64, 4.28, 1.37, 110.6
2008, 한화, 22, 0, 0, 11, 3, 7, 0, 0, 65.1, 57, 56, 303, 81, , 7, 32, 0, 2, 30, 0, 3, 7.71, 5.19, 1.73, 55.0
2009, 한화, 23, 0, 0, 0, 3, 6, 1, 11, 90.1, 52, 44, 403, 97, , 5, 48, 7, 3, 71, 0, 2, 4.38, 3.80, 1.61, 111.6
2010, 한화, 24, 0, 0, 0, 4, 5, 8, 3, 46.0, 35, 33, 215, 54, , 8, 21, 2, 6, 38, 0, 2, 6.46, 5.53, 1.63, 71.6
2011, 한화, 25, 1, 1, 26, 6, 10, 0, 0, 143.0, 75, 68, 625, 145, , 15, 60, 1, 5, 110, 0, 4, 4.28, 4.36, 1.43, 97.7
2012, 한화, 26, 0, 0, 15, 4, 7, 0, 1, 93.1, 58, 55, 402, 95, , 7, 44, 1, 1, 44, 0, 8, 5.30, 4.55, 1.49, 73.7
2015, 넥센, 29, 0, 0, 3, 2, 1, 0, 0, 38.1, 9, 6, 153, 33, 0, 1, 14, 0, 0, 15, 0, 0, 1.41, 4.27, 1.23, 353.3
2016, 넥센, 30, 0, 0, 13, 1, 6, 0, 0, 70.2, 71, 65, 348, 119, 1, 10, 27, 0, 1, 24, 0, 1, 8.28, 6.14, 2.07, 63.4
2017, 넥센, 31, 0, 0, 2, 2, 1, 0, 1, 16.1, 13, 13, 76, 24, 0, 1, 5, 0, 2, 5, 0, 0, 7.16, 5.20, 1.78, 69.4
