year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, LG, 23, 1, 0, 4, 0, 5, 2, 0, 85.0, 40, 37, 363, 77, , 5, 31, 3, 6, 52, 1, 5, 3.92, 3.52, 1.27, 106.4
1993, LG, 24, 2, 0, 19, 7, 9, 1, 0, 125.1, 77, 68, 559, 146, , 11, 38, 1, 9, 61, 1, 2, 4.88, 3.73, 1.47, 64.7
1994, LG, 25, 0, 0, 5, 2, 3, 1, 0, 61.0, 32, 29, 264, 69, , 4, 19, 1, 3, 24, 0, 0, 4.28, 3.91, 1.44, 85.2
1995, LG, 26, 0, 0, 2, 1, 1, 0, 0, 20.1, 6, 6, 84, 24, , 0, 4, 0, 0, 6, 0, 0, 2.66, 2.81, 1.38, 134.0
1996, LG, 27, 0, 0, 7, 4, 4, 1, 0, 71.1, 35, 32, 309, 81, , 7, 15, 0, 5, 34, 0, 1, 4.04, 3.95, 1.35, 88.5
1997, LG, 28, 0, 0, 0, 11, 4, 7, 0, 119.1, 37, 37, 475, 100, , 7, 31, 6, 8, 66, 2, 1, 2.79, 3.36, 1.10, 139.2
1998, LG, 29, 0, 0, 0, 3, 4, 3, 0, 77.1, 39, 34, 316, 78, , 8, 18, 4, 2, 43, 1, 3, 3.96, 3.75, 1.24, 97.8
1999, LG, 30, 0, 0, 0, 7, 2, 2, 0, 67.2, 27, 26, 284, 68, , 7, 18, 2, 6, 45, 1, 2, 3.46, 4.26, 1.27, 140.6
2000, LG, 31, 0, 0, 0, 3, 4, 2, 11, 74.2, 40, 40, 326, 84, , 11, 27, 3, 2, 50, 0, 5, 4.82, 4.78, 1.49, 92.8
2001, LG, 32, 0, 0, 0, 0, 1, 0, 0, 8.1, 9, 8, 47, 16, , 1, 7, 0, 0, 6, 0, 1, 8.64, 5.75, 2.76, 53.1
