year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1991, 쌍방울, 19, 4, 1, 20, 7, 11, 0, 0, 136.1, 77, 71, 597, 131, , 12, 71, 2, 7, 75, 1, 5, 4.69, 4.41, 1.48, 87.5
1992, 쌍방울, 20, 7, 1, 18, 8, 7, 1, 0, 138.1, 60, 51, 578, 125, , 13, 54, 1, 6, 104, 1, 5, 3.32, 3.78, 1.29, 131.7
1993, 쌍방울, 21, 6, 3, 22, 11, 9, 0, 0, 135.1, 50, 44, 572, 115, , 9, 60, 2, 10, 87, 0, 6, 2.93, 3.55, 1.29, 111.9
1994, 쌍방울, 22, 2, 0, 22, 5, 11, 1, 0, 132.0, 85, 79, 588, 143, , 14, 52, 4, 11, 75, 0, 5, 5.39, 4.39, 1.48, 69.6
1995, 쌍방울, 23, 4, 2, 25, 9, 8, 0, 0, 143.2, 82, 63, 627, 145, , 14, 58, 1, 13, 69, 0, 2, 3.95, 4.58, 1.41, 94.6
1996, 쌍방울, 24, 1, 0, 23, 5, 8, 0, 0, 126.2, 71, 58, 554, 133, , 10, 51, 4, 5, 69, 1, 7, 4.12, 3.96, 1.45, 89.4
1997, 쌍방울, 25, 3, 0, 28, 9, 9, 0, 0, 157.0, 62, 48, 649, 139, , 13, 43, 2, 7, 80, 0, 4, 2.75, 3.85, 1.16, 145.9
1998, 쌍방울, 26, 0, 0, 11, 12, 7, 13, 0, 150.0, 54, 42, 611, 130, , 10, 42, 5, 6, 109, 1, 11, 2.52, 3.17, 1.15, 157.6
1999, 쌍방울, 27, 0, 0, 3, 2, 3, 2, 0, 37.0, 22, 20, 154, 30, , 3, 13, 0, 3, 38, 0, 5, 4.86, 3.57, 1.16, 101.4
2000, SK, 28, 0, 0, 13, 2, 13, 5, 0, 93.0, 70, 60, 413, 112, , 18, 31, 1, 5, 52, 0, 3, 5.81, 5.69, 1.54, 80.0
2001, SK, 29, 1, 0, 25, 9, 9, 0, 0, 154.1, 89, 75, 657, 152, , 20, 60, 4, 3, 100, 0, 8, 4.37, 4.65, 1.37, 107.6
2002, SK, 30, 0, 0, 12, 4, 5, 0, 0, 58.1, 40, 34, 260, 67, , 14, 17, 0, 2, 37, 0, 0, 5.25, 5.83, 1.44, 80.2
2003, SK, 31, 0, 0, 9, 7, 7, 1, 4, 79.1, 34, 33, 338, 87, , 13, 18, 0, 6, 44, 0, 1, 3.74, 4.69, 1.32, 111.4
2004, SK, 32, 1, 0, 20, 8, 6, 1, 1, 135.0, 70, 63, 588, 147, , 19, 41, 0, 10, 78, 1, 2, 4.20, 4.76, 1.39, 100.1
2005, SK, 33, 0, 0, 30, 14, 8, 0, 0, 171.2, 73, 65, 715, 172, , 17, 30, 0, 15, 94, 0, 1, 3.41, 3.99, 1.18, 121.2
2006, SK, 34, 0, 0, 23, 5, 9, 0, 0, 139.1, 69, 63, 603, 152, , 11, 41, 0, 13, 52, 0, 1, 4.07, 4.15, 1.39, 86.4
2007, SK, 35, 0, 0, 7, 5, 4, 0, 4, 73.2, 41, 34, 327, 87, , 6, 22, 2, 8, 25, 0, 0, 4.15, 4.35, 1.48, 91.7
2008, SK, 36, 0, 0, 4, 12, 6, 2, 2, 74.1, 28, 26, 313, 73, , 6, 23, 2, 5, 41, 0, 0, 3.15, 4.14, 1.29, 128.9
2009, SK, 37, 0, 0, 2, 0, 4, 0, 1, 33.1, 17, 17, 148, 36, , 3, 18, 1, 1, 17, 0, 1, 4.59, 4.96, 1.62, 103.1
2010, SK, 38, 0, 0, 0, 0, 0, 0, 0, 2.1, 2, 0, 11, 3, , 0, 0, 0, 0, 0, 0, 0, 0.00, 3.29, 1.29, 
