year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2015, kt, 24, 0, 0, 0, 3, 4, 0, 0, 57.0, 41, 36, 266, 68, 0, 2, 19, 1, 16, 57, 0, 3, 5.68, 3.86, 1.53, 88.4
2016, kt, 25, 0, 0, 0, 2, 4, 0, 5, 56.1, 38, 35, 260, 65, 4, 6, 19, 0, 10, 62, 1, 0, 5.59, 4.52, 1.49, 93.5
2017, kt, 26, 2, 1, 24, 8, 12, 0, 1, 141.2, 84, 80, 612, 170, 1, 13, 16, 0, 18, 125, 1, 6, 5.08, 3.88, 1.31, 99.8
2018, KT, 27, 3, 1, 23, 6, 9, 0, 0, 142.0, 91, 81, 620, 175, 4, 17, 25, 1, 14, 134, 1, 2, 5.13, 4.31, 1.41, 103.2
2021, KT, 30, 1, 1, 25, 11, 6, 0, 1, 166.2, 59, 54, 664, 147, 2, 9, 27, 1, 14, 130, 0, 1, 2.92, 3.19, 1.04, 154.0
2022, KT, 31, 0, 0, 7, 2, 4, 0, 0, 47.2, 15, 14, 187, 39, 1, 2, 6, 1, 6, 45, 0, 0, 2.64, 2.57, 0.94, 137.8
