year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2013, 넥센, 19, 0, 0, 0, 0, 0, 0, 0, 8.0, 4, 4, 40, 11, , 0, 5, 0, 0, 7, 0, 1, 4.50, 3.47, 2.00, 96.8
2014, 넥센, 20, 0, 0, 0, 6, 2, 0, 11, 69.1, 21, 19, 280, 53, 0, 2, 29, 0, 3, 73, 1, 6, 2.47, 3.51, 1.18, 213.8
2015, 넥센, 21, 0, 0, 0, 8, 5, 5, 19, 93.1, 36, 32, 382, 65, 2, 4, 41, 1, 6, 89, 0, 7, 3.09, 3.74, 1.14, 161.3
2017, 넥센, 23, 0, 0, 7, 5, 3, 0, 2, 44.1, 25, 24, 198, 53, 0, 3, 15, 0, 1, 45, 0, 0, 4.87, 3.67, 1.53, 102.1
2018, 넥센, 24, 0, 0, 0, 1, 2, 9, 0, 19.0, 11, 8, 78, 16, 1, 1, 6, 0, 2, 23, 0, 0, 3.79, 3.36, 1.16, 136.0
2019, 키움, 25, 0, 0, 0, 2, 4, 20, 8, 47.1, 15, 14, 192, 45, 0, 3, 8, 0, 2, 46, 0, 1, 2.66, 2.92, 1.12, 155.1
2020, 키움, 26, 0, 0, 0, 5, 3, 33, 0, 54.1, 15, 13, 232, 50, 0, 3, 18, 2, 2, 64, 0, 1, 2.15, 2.91, 1.25, 219.1
2021, 키움, 27, 0, 0, 0, 6, 5, 15, 5, 44.0, 18, 17, 187, 30, 0, 4, 19, 2, 2, 47, 0, 2, 3.48, 3.67, 1.11, 127.5
