year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, 롯데, 20, 0, 0, 0, 1, 0, 0, 0, 27.2, 22, 20, 125, 31, , 5, 11, 0, 2, 14, 0, 3, 6.51, 5.62, 1.52, 63.0
1998, 롯데, 21, 0, 0, 1, 3, 2, 2, 0, 71.0, 46, 35, 317, 69, , 4, 30, 2, 7, 26, 0, 5, 4.44, 4.38, 1.39, 91.2
1999, 롯데, 22, 0, 0, 2, 2, 1, 1, 0, 17.2, 15, 14, 85, 22, , 3, 12, 0, 1, 8, 0, 1, 7.13, 6.78, 1.93, 70.4
2000, 롯데, 23, 0, 0, 0, 1, 2, 0, 0, 14.0, 12, 10, 72, 15, , 0, 11, 1, 0, 10, 0, 0, 6.43, 3.87, 1.86, 72.3
2001, 롯데, 24, 0, 0, 0, 0, 0, 0, 0, 5.0, 5, 5, 29, 9, , 1, 4, 0, 1, 2, 0, 0, 9.00, 7.91, 2.60, 52.1
2002, 롯데, 25, 0, 0, 0, 1, 3, 0, 1, 31.1, 22, 22, 144, 42, , 1, 8, 1, 4, 19, 0, 0, 6.32, 3.26, 1.60, 66.6
2003, 롯데, 26, 1, 0, 12, 7, 8, 1, 5, 110.2, 65, 64, 512, 126, , 13, 51, 5, 8, 67, 0, 2, 5.20, 4.54, 1.60, 81.4
2004, 롯데, 27, 0, 0, 1, 1, 4, 0, 0, 58.0, 29, 27, 257, 68, , 7, 23, 5, 5, 33, 0, 1, 4.19, 4.57, 1.57, 101.9
2005, 롯데, 28, 0, 0, 1, 2, 3, 1, 5, 75.0, 40, 37, 335, 86, , 6, 28, 7, 7, 46, 0, 5, 4.44, 3.95, 1.52, 92.7
2006, 롯데, 29, 0, 0, 0, 1, 3, 0, 4, 43.1, 20, 20, 186, 46, , 1, 15, 3, 3, 22, 0, 1, 4.15, 3.03, 1.41, 84.4
2007, 롯데, 30, 0, 0, 0, 0, 0, 0, 0, 7.1, 3, 2, 36, 9, , 0, 4, 0, 0, 8, 0, 1, 2.45, 2.29, 1.77, 155.9
2009, 롯데, 32, 0, 0, 0, 1, 3, 8, 9, 74.1, 26, 25, 319, 77, , 5, 28, 5, 8, 50, 0, 4, 3.03, 3.97, 1.41, 158.2
2010, 롯데, 33, 0, 0, 0, 3, 9, 1, 5, 46.0, 39, 35, 214, 56, , 4, 19, 5, 4, 27, 0, 3, 6.85, 4.42, 1.63, 67.5
2011, 넥센, 34, 0, 0, 0, 3, 3, 1, 7, 52.1, 24, 22, 229, 50, , 1, 19, 3, 6, 31, 0, 6, 3.78, 3.52, 1.32, 108.6
2012, 넥센, 35, 0, 0, 0, 4, 4, 1, 8, 44.1, 28, 23, 198, 45, , 2, 17, 0, 5, 32, 0, 3, 4.67, 3.74, 1.40, 82.1
2013, 넥센, 36, 0, 0, 0, 5, 2, 1, 11, 69.0, 25, 23, 280, 69, , 5, 24, 0, 2, 29, 0, 1, 3.00, 4.58, 1.35, 145.2
2014, 넥센, 37, 0, 0, 0, 0, 0, 0, 0, 7.1, 10, 10, 40, 15, 0, 2, 5, 0, 0, 2, 0, 0, 12.27, 8.90, 2.73, 43.0
2015, 넥센, 38, 0, 0, 0, 0, 0, 0, 0, 2.0, 2, 1, 9, 3, 0, 0, 0, 0, 0, 0, 0, 0, 4.50, 3.62, 1.50, 110.6
2016, 넥센, 39, 0, 0, 0, 0, 3, 0, 1, 18.0, 14, 14, 87, 32, 0, 3, 5, 0, 0, 8, 0, 5, 7.00, 5.90, 2.06, 75.0
