year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2004, SK, 19, 0, 0, 4, 0, 1, 0, 0, 13.1, 15, 14, 67, 21, , 2, 7, 0, 1, 9, 0, 0, 9.45, 5.35, 2.10, 44.5
2005, SK, 20, 0, 0, 2, 0, 2, 0, 0, 5.0, 11, 10, 33, 13, , 2, 4, 0, 1, 2, 0, 0, 18.00, 10.42, 3.40, 22.9
2009, SK, 24, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 1, 0, , 0, 1, 0, 0, 0, 0, 0, , , , 
2010, SK, 25, 0, 0, 0, 0, 0, 0, 0, 5.0, 2, 2, 22, 6, , 0, 2, 0, 0, 2, 0, 0, 3.60, 3.69, 1.60, 126.3
2011, SK, 26, 0, 0, 7, 3, 1, 0, 0, 46.2, 27, 25, 207, 55, , 8, 12, 0, 3, 32, 1, 1, 4.82, 5.01, 1.44, 85.1
2012, SK, 27, 0, 0, 28, 10, 9, 0, 0, 163.1, 66, 61, 693, 164, , 10, 49, 1, 6, 100, 0, 5, 3.36, 3.67, 1.30, 113.4
2013, SK, 28, 1, 0, 23, 8, 6, 0, 0, 151.1, 72, 65, 642, 147, , 17, 44, 0, 7, 120, 1, 3, 3.87, 4.23, 1.26, 112.3
2014, SK, 29, 0, 0, 7, 0, 1, 0, 0, 28.1, 17, 16, 130, 36, 0, 1, 9, 1, 3, 18, 0, 1, 5.08, 4.21, 1.59, 100.4
2015, SK, 30, 0, 0, 21, 5, 9, 0, 0, 93.1, 65, 61, 415, 113, 3, 15, 34, 2, 3, 67, 0, 2, 5.88, 5.39, 1.58, 82.1
2016, SK, 31, 0, 0, 22, 9, 6, 0, 0, 122.2, 69, 66, 540, 143, 2, 18, 44, 0, 6, 74, 1, 5, 4.84, 5.72, 1.52, 107.8
2017, SK, 32, 0, 0, 22, 6, 7, 0, 0, 120.0, 85, 80, 538, 149, 0, 16, 33, 2, 10, 82, 2, 5, 6.00, 5.13, 1.52, 83.9
2018, SK, 33, 0, 0, 1, 1, 2, 1, 7, 51.0, 29, 29, 211, 55, 1, 8, 7, 1, 2, 44, 0, 1, 5.12, 4.62, 1.22, 102.7
2020, SK, 35, 0, 0, 1, 0, 0, 0, 0, 3.0, 1, 1, 11, 1, 0, 0, 2, 0, 0, 2, 0, 0, 3.00, 4.22, 1.00, 160.8
