year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2005, LG, 23, 0, 0, 0, 1, 0, 0, 2, 13.1, 11, 11, 69, 22, , 1, 10, 1, 0, 9, 1, 0, 7.43, 4.67, 2.40, 56.1
2006, LG, 24, 1, 1, 5, 1, 2, 0, 1, 52.2, 30, 27, 220, 51, , 5, 17, 0, 1, 30, 0, 3, 4.61, 3.82, 1.29, 76.8
2012, LG, 30, 0, 0, 11, 5, 2, 0, 0, 57.2, 23, 23, 241, 53, , 5, 23, 0, 3, 30, 1, 3, 3.59, 4.54, 1.32, 106.5
2013, LG, 31, 0, 0, 10, 4, 4, 0, 0, 56.0, 21, 19, 227, 52, , 4, 18, 0, 3, 21, 1, 1, 3.05, 4.65, 1.25, 139.0
2014, LG, 32, 0, 0, 2, 8, 3, 0, 8, 64.0, 29, 27, 271, 62, 2, 7, 26, 0, 2, 46, 0, 1, 3.80, 5.15, 1.38, 130.4
2015, LG,SK, 33, 0, 0, 0, 0, 1, 0, 9, 50.1, 28, 23, 236, 72, 2, 5, 17, 0, 4, 49, 0, 1, 4.11, 4.21, 1.77, 115.4
, SK, 33, 0, 0, 0, 0, 0, 0, 8, 20.1, 8, 8, 87, 23, 0, 1, 6, 0, 2, 25, 0, 1, 3.54, 2.98, 1.43, 136.4
, LG, 33, 0, 0, 0, 0, 1, 0, 1, 30.0, 20, 15, 149, 49, 2, 4, 11, 0, 2, 24, 0, 0, 4.50, 5.05, 2.00, 104.3
2016, SK, 34, 0, 0, 0, 0, 1, 0, 4, 18.0, 12, 11, 91, 16, 0, 4, 17, 1, 3, 17, 0, 3, 5.50, 7.96, 1.83, 94.9
2017, SK, 35, 0, 0, 0, 0, 1, 2, 4, 31.0, 11, 11, 126, 23, 1, 3, 15, 0, 0, 29, 0, 1, 3.19, 4.57, 1.23, 157.6
2018, SK, 36, 0, 0, 0, 2, 3, 16, 6, 52.0, 23, 16, 226, 49, 0, 5, 28, 0, 1, 43, 0, 3, 2.77, 5.10, 1.48, 189.9
2019, SK, 37, 0, 0, 1, 1, 0, 0, 0, 21.2, 8, 8, 88, 14, 0, 1, 10, 0, 1, 14, 0, 0, 3.32, 4.23, 1.11, 127.7
2020, SK, 38, 0, 0, 0, 2, 0, 0, 0, 19.1, 20, 20, 93, 26, 2, 5, 14, 0, 0, 11, 0, 0, 9.31, 7.95, 2.07, 51.8
2021, SSG, 39, 0, 0, 0, 0, 0, 0, 0, 8.1, 4, 4, 37, 6, 0, 0, 5, 0, 0, 9, 1, 0, 4.32, 2.97, 1.32, 103.9
