year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, OB, 21, 0, 0, 0, 0, 0, 0, 0, 1.0, 1, 1, 5, 1, , 0, 1, 0, 0, 1, 0, 0, 9.00, 3.87, 2.00, 43.3
1998, OB, 22, 0, 0, 1, 2, 0, 2, 0, 54.2, 24, 20, 226, 32, , 2, 29, 2, 2, 55, 2, 7, 3.29, 2.95, 1.12, 117.0
1999, 두산, 23, 1, 0, 25, 8, 7, 0, 0, 154.1, 79, 73, 673, 131, , 16, 92, 0, 15, 108, 3, 4, 4.26, 5.30, 1.45, 113.3
2000, 두산, 24, 0, 0, 24, 8, 4, 0, 0, 121.0, 70, 68, 544, 125, , 14, 72, 2, 1, 96, 2, 10, 5.06, 4.84, 1.63, 88.3
2001, 두산, 25, 0, 0, 18, 7, 5, 0, 0, 85.0, 52, 47, 380, 85, , 8, 46, 0, 3, 58, 0, 2, 4.98, 4.70, 1.54, 91.9
2002, 두산, 26, 0, 0, 1, 0, 0, 0, 0, 14.2, 8, 8, 67, 21, , 2, 5, 3, 0, 10, 0, 0, 4.91, 3.82, 1.77, 83.9
2003, 두산,KIA, 27, 0, 0, 3, 0, 2, 0, 0, 10.2, 12, 12, 56, 15, , 1, 8, 0, 1, 7, 0, 1, 10.13, 5.20, 2.16, 42.3
, 두산, 27, 0, 0, 3, 0, 2, 0, 0, 10.2, 12, 12, 56, 15, , 1, 8, 0, 1, 7, 0, 1, 10.13, 5.20, 2.16, 41.1
, KIA, 27, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , , , 
2004, KIA, 28, 0, 0, 6, 2, 3, 1, 0, 41.2, 27, 27, 191, 43, , 6, 22, 0, 9, 19, 0, 3, 5.83, 6.14, 1.56, 74.8
