year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2012, KIA, 23, 0, 0, 0, 0, 0, 1, 3, 56.0, 22, 21, 245, 61, , 5, 25, 1, 5, 32, 0, 2, 3.38, 4.68, 1.54, 112.0
2013, 롯데, 24, 0, 0, 3, 4, 2, 1, 2, 48.2, 20, 17, 207, 54, , 3, 18, 0, 3, 22, 0, 1, 3.14, 4.54, 1.48, 139.0
2014, 롯데, 25, 0, 0, 6, 2, 3, 0, 0, 36.0, 23, 19, 156, 42, 0, 7, 12, 0, 0, 11, 0, 0, 4.75, 6.77, 1.50, 114.8
2015, 롯데, 26, 0, 0, 0, 4, 4, 1, 8, 82.0, 38, 36, 352, 85, 2, 8, 24, 4, 10, 65, 0, 4, 3.95, 4.40, 1.33, 127.6
2016, 롯데, 27, 0, 0, 0, 1, 1, 2, 5, 42.1, 24, 21, 185, 45, 0, 5, 16, 3, 1, 30, 0, 3, 4.46, 4.90, 1.44, 117.0
2018, 롯데, 29, 0, 0, 0, 0, 0, 0, 0, 3.2, 5, 5, 18, 6, 1, 1, 1, 0, 0, 3, 0, 0, 12.27, 6.56, 1.91, 42.5
2019, 롯데, 30, 0, 0, 0, 0, 0, 0, 1, 12.2, 6, 6, 57, 17, 0, 0, 0, 0, 1, 7, 0, 2, 4.26, 2.53, 1.34, 98.4
2020, NC, 31, 0, 0, 0, 1, 0, 0, 8, 26.0, 4, 3, 104, 20, 0, 2, 6, 1, 2, 14, 0, 2, 1.04, 4.29, 1.00, 470.5
2021, NC, 32, 0, 0, 0, 3, 4, 0, 14, 41.1, 19, 18, 185, 53, 0, 3, 12, 1, 2, 26, 1, 2, 3.92, 3.96, 1.57, 115.8
