year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1994, 롯데, 19, 0, 0, 1, 0, 1, 1, 0, 32.2, 15, 8, 140, 28, , 3, 17, 0, 4, 18, 0, 0, 2.20, 4.83, 1.38, 174.9
1995, 롯데, 20, 0, 0, 8, 5, 4, 0, 0, 77.1, 46, 34, 334, 73, , 7, 39, 1, 7, 36, 1, 5, 3.96, 4.80, 1.45, 95.9
1996, 롯데, 21, 0, 0, 12, 1, 9, 2, 0, 99.2, 58, 52, 443, 98, , 8, 54, 1, 3, 53, 0, 3, 4.70, 4.45, 1.53, 80.3
1997, 롯데, 22, 3, 0, 12, 14, 5, 7, 0, 157.2, 45, 43, 623, 118, , 8, 61, 4, 6, 96, 0, 5, 2.45, 3.51, 1.14, 167.0
1998, 롯데, 23, 0, 0, 11, 2, 11, 2, 0, 80.1, 75, 69, 396, 114, , 12, 49, 2, 5, 63, 0, 8, 7.73, 5.21, 2.03, 52.4
2000, 롯데, 25, 0, 0, 18, 6, 9, 0, 1, 109.2, 62, 56, 471, 99, , 9, 37, 0, 7, 87, 0, 4, 4.60, 3.84, 1.24, 101.1
2001, 롯데, 26, 0, 0, 26, 13, 7, 1, 2, 156.1, 72, 70, 671, 163, , 13, 62, 2, 4, 104, 0, 8, 4.03, 4.09, 1.44, 116.3
2002, 롯데, 27, 0, 0, 4, 1, 2, 0, 0, 24.2, 14, 14, 107, 25, , 4, 8, 0, 2, 20, 0, 0, 5.11, 4.70, 1.34, 82.4
2003, 롯데, 28, 1, 0, 24, 8, 7, 0, 0, 129.2, 64, 56, 574, 128, , 16, 57, 0, 9, 78, 1, 9, 3.89, 4.69, 1.43, 109.0
2004, 롯데, 29, 1, 1, 26, 9, 7, 0, 0, 139.2, 62, 60, 600, 131, , 9, 60, 1, 6, 94, 0, 7, 3.87, 3.84, 1.37, 110.5
2005, 롯데, 30, 0, 0, 9, 1, 5, 0, 0, 49.0, 36, 33, 231, 58, , 9, 28, 0, 4, 39, 0, 4, 6.06, 5.77, 1.76, 67.9
2006, 롯데, 31, 0, 0, 6, 1, 2, 0, 0, 48.1, 20, 16, 212, 43, , 0, 30, 1, 2, 23, 0, 3, 2.98, 3.68, 1.51, 117.6
2007, 롯데, 32, 0, 0, 1, 0, 1, 0, 0, 7.1, 6, 5, 36, 9, , 0, 5, 0, 1, 5, 0, 2, 6.14, 3.92, 1.91, 62.3
2009, LG, 34, 0, 0, 2, 0, 2, 0, 0, 5.1, 8, 8, 32, 11, , 2, 6, 0, 0, 3, 0, 0, 13.50, 10.31, 3.19, 35.3
