year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, 롯데, 23, 0, 0, 15, 8, 4, 3, 0, 113.0, 63, 61, 479, 113, , 14, 37, 0, 5, 31, 0, 9, 4.86, 4.96, 1.33, 90.6
1993, 롯데, 24, 11, 4, 24, 14, 9, 3, 0, 193.2, 67, 53, 792, 170, , 7, 69, 1, 3, 60, 0, 2, 2.46, 3.42, 1.23, 136.4
1994, 롯데, 25, 0, 0, 3, 0, 3, 0, 0, 26.1, 23, 19, 130, 44, , 1, 10, 2, 2, 9, 0, 1, 6.49, 3.76, 2.05, 59.4
1995, 롯데, 26, 2, 0, 10, 5, 5, 0, 0, 67.2, 36, 36, 290, 77, , 5, 16, 0, 2, 24, 0, 2, 4.79, 3.86, 1.37, 79.2
1996, 롯데, 27, 0, 0, 1, 1, 0, 0, 0, 27.0, 15, 15, 119, 40, , 1, 5, 0, 0, 12, 0, 2, 5.00, 2.94, 1.67, 75.4
1997, 롯데,쌍방울, 28, 0, 0, 5, 1, 1, 1, 0, 19.1, 10, 10, 94, 22, , 0, 14, 0, 3, 13, 0, 2, 4.66, 4.17, 1.86, 86.2
, 쌍방울, 28, 0, 0, 5, 1, 1, 1, 0, 17.1, 6, 6, 80, 17, , 0, 12, 0, 2, 11, 0, 2, 3.12, 4.03, 1.67, 128.8
, 롯데, 28, 0, 0, 0, 0, 0, 0, 0, 2.0, 4, 4, 14, 5, , 0, 2, 0, 1, 2, 0, 0, 18.00, 5.37, 3.50, 22.8
1998, 쌍방울, 29, 0, 0, 4, 0, 5, 0, 0, 46.1, 22, 21, 204, 53, , 2, 16, 0, 2, 14, 0, 2, 4.08, 4.02, 1.49, 97.4
1999, 쌍방울, 30, 0, 0, 0, 0, 0, 0, 0, 16.2, 18, 16, 86, 25, , 1, 10, 0, 1, 6, 0, 1, 8.64, 5.31, 2.10, 57.1
