year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1999, 롯데, 19, 0, 0, 4, 1, 3, 1, 0, 29.2, 26, 26, 139, 34, , 8, 21, 1, 0, 16, 1, 3, 7.89, 7.72, 1.85, 63.6
2000, 롯데, 20, 0, 0, 1, 1, 3, 1, 0, 48.0, 32, 28, 204, 47, , 6, 17, 0, 5, 31, 0, 5, 5.25, 4.87, 1.33, 88.5
2001, 롯데, 21, 0, 0, 2, 1, 1, 2, 2, 68.2, 37, 33, 297, 71, , 9, 23, 0, 3, 54, 1, 5, 4.33, 4.38, 1.37, 108.4
2002, 롯데, 22, 0, 0, 11, 4, 11, 0, 2, 108.1, 76, 66, 501, 119, , 12, 55, 2, 11, 64, 1, 9, 5.48, 5.03, 1.61, 76.7
2003, 롯데, 23, 0, 0, 2, 1, 2, 0, 1, 36.1, 23, 22, 160, 42, , 5, 15, 0, 1, 15, 0, 3, 5.45, 5.04, 1.57, 77.7
2004, 롯데, 24, 0, 0, 0, 0, 0, 0, 0, 1.0, 3, 3, 7, 3, , 0, 1, 0, 0, 2, 0, 0, 27.00, 1.95, 4.00, 15.8
2007, 롯데, 27, 0, 0, 0, 0, 0, 0, 0, 1.2, 1, 1, 9, 3, , 0, 1, 0, 0, 0, 0, 1, 5.40, 4.63, 2.40, 70.8
2008, 롯데, 28, 0, 0, 0, 1, 0, 0, 1, 21.2, 9, 9, 93, 16, , 1, 11, 3, 3, 8, 0, 1, 3.74, 4.53, 1.25, 107.7
2009, 롯데, 29, 0, 0, 0, 0, 0, 0, 1, 13.1, 15, 14, 61, 22, , 4, 1, 0, 1, 5, 0, 0, 9.45, 6.79, 1.73, 50.7
2010, 롯데, 30, 0, 0, 0, 1, 4, 5, 5, 57.2, 28, 24, 258, 59, , 4, 25, 5, 5, 38, 0, 1, 3.75, 4.17, 1.46, 123.5
2011, 롯데, 31, 0, 0, 0, 5, 3, 20, 2, 66.1, 27, 24, 275, 60, , 4, 22, 3, 2, 54, 1, 7, 3.26, 3.30, 1.24, 128.9
2012, 롯데, 32, 0, 0, 0, 2, 3, 34, 1, 45.1, 16, 15, 190, 45, , 4, 11, 0, 2, 43, 0, 6, 2.98, 3.21, 1.24, 128.7
2013, 롯데, 33, 0, 0, 8, 3, 7, 1, 3, 74.1, 35, 33, 322, 74, , 11, 34, 0, 2, 47, 0, 6, 4.00, 5.46, 1.45, 109.4
2014, 롯데, 34, 0, 0, 7, 2, 5, 0, 2, 79.1, 55, 51, 358, 95, 2, 13, 30, 1, 3, 71, 0, 8, 5.79, 5.41, 1.58, 94.2
2015, kt, 35, 0, 0, 0, 0, 0, 0, 0, 25.2, 28, 23, 126, 40, 2, 4, 11, 1, 2, 24, 0, 3, 8.06, 5.17, 1.99, 62.3
2016, kt, 36, 0, 0, 0, 0, 1, 1, 1, 30.1, 20, 18, 143, 29, 1, 4, 17, 2, 2, 27, 0, 3, 5.34, 5.41, 1.52, 97.8
2017, kt, 37, 0, 0, 5, 3, 3, 0, 2, 34.2, 30, 28, 165, 51, 1, 7, 8, 0, 1, 28, 0, 0, 7.27, 5.52, 1.70, 69.8
2018, KT, 38, 0, 0, 3, 1, 2, 0, 0, 45.1, 32, 29, 204, 56, 1, 12, 10, 1, 2, 35, 0, 4, 5.76, 6.46, 1.46, 92.0
