year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2006, 삼성, 19, 0, 0, 0, 0, 0, 0, 0, 7.0, 4, 3, 38, 10, , 0, 4, 0, 1, 9, 0, 0, 3.86, 2.27, 2.00, 93.8
2007, 삼성, 20, 0, 0, 1, 0, 0, 0, 0, 28.0, 20, 19, 116, 27, , 7, 7, 0, 0, 17, 1, 0, 6.11, 5.62, 1.21, 64.2
2008, 삼성, 21, 0, 0, 0, 0, 0, 1, 2, 36.2, 20, 17, 166, 35, , 3, 23, 0, 1, 28, 0, 5, 4.17, 4.65, 1.58, 99.5
2009, 삼성, 22, 0, 0, 19, 6, 9, 0, 1, 109.1, 80, 74, 516, 129, , 17, 76, 0, 6, 97, 0, 5, 6.09, 5.68, 1.88, 80.1
2010, 삼성, 23, 2, 1, 16, 10, 2, 0, 2, 126.1, 35, 30, 528, 106, , 5, 51, 1, 5, 112, 1, 3, 2.14, 3.33, 1.24, 215.8
2011, 삼성, 24, 0, 0, 24, 10, 6, 0, 0, 148.2, 75, 61, 650, 156, , 22, 62, 0, 3, 114, 2, 2, 3.69, 4.89, 1.47, 112.9
2012, 삼성, 25, 0, 0, 11, 6, 7, 0, 2, 83.2, 59, 56, 377, 83, , 11, 48, 0, 1, 52, 0, 7, 6.02, 5.33, 1.57, 63.4
2013, 삼성, 26, 0, 0, 12, 10, 7, 0, 3, 121.1, 48, 44, 518, 100, , 6, 67, 0, 6, 111, 0, 10, 3.26, 3.97, 1.38, 131.2
2014, 삼성, 27, 0, 0, 0, 3, 4, 0, 21, 82.0, 57, 51, 375, 86, 5, 9, 42, 2, 2, 79, 0, 7, 5.60, 4.89, 1.56, 94.5
2015, 삼성, 28, 0, 0, 29, 13, 7, 0, 1, 173.0, 98, 92, 743, 160, 1, 28, 74, 1, 5, 194, 1, 9, 4.79, 4.83, 1.35, 103.2
2016, 삼성, 29, 1, 0, 24, 12, 6, 0, 0, 152.1, 87, 80, 671, 168, 2, 16, 65, 0, 8, 120, 0, 5, 4.73, 5.02, 1.53, 111.5
2017, LG, 30, 0, 0, 28, 10, 7, 0, 0, 175.2, 75, 67, 732, 171, 4, 20, 38, 0, 7, 157, 0, 10, 3.43, 4.20, 1.19, 141.0
2018, LG, 31, 1, 0, 29, 12, 10, 0, 0, 170.0, 119, 115, 762, 177, 4, 27, 79, 2, 10, 136, 0, 10, 6.09, 5.83, 1.51, 82.9
2019, LG, 32, 0, 0, 28, 13, 8, 0, 0, 168.1, 87, 77, 730, 181, 1, 16, 59, 0, 5, 124, 0, 13, 4.12, 4.31, 1.43, 99.3
2020, LG, 33, 0, 0, 13, 5, 5, 0, 0, 64.0, 39, 38, 287, 71, 1, 8, 28, 1, 2, 51, 0, 1, 5.34, 4.95, 1.55, 86.6
2021, LG, 34, 0, 0, 5, 2, 1, 0, 0, 22.1, 14, 13, 99, 16, 0, 2, 13, 0, 3, 12, 0, 0, 5.24, 5.57, 1.30, 82.3
