year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, 롯데, 28, 8, 1, 21, 7, 13, 0, 0, 173.2, 85, 74, 723, 173, , 18, 52, 9, 7, 92, 2, 0, 3.83, 3.57, 1.30, 103.6
1983, 롯데, 29, 0, 0, 1, 7, 3, 0, 0, 81.2, 39, 31, 349, 91, , 12, 12, 1, 6, 38, 0, 0, 3.42, 3.66, 1.26, 96.6
1984, 롯데, 30, 0, 0, 6, 1, 2, 1, 0, 47.0, 31, 27, 218, 58, , 3, 17, 2, 6, 22, 0, 0, 5.17, 3.38, 1.60, 62.9
1985, 롯데, 31, 0, 0, 1, 1, 1, 0, 0, 23.0, 13, 12, 98, 21, , 3, 7, 1, 2, 10, 0, 0, 4.70, 4.09, 1.22, 72.6
1986, 빙그레, 32, 0, 0, 4, 0, 3, 1, 0, 38.2, 32, 23, 174, 45, , 6, 15, 0, 3, 17, 0, 0, 5.35, 4.61, 1.55, 58.6
1987, 빙그레, 33, 2, 0, 7, 4, 7, 0, 0, 97.1, 40, 38, 414, 105, , 9, 32, 2, 1, 26, 0, 0, 3.51, 4.09, 1.41, 104.2
1988, 빙그레, 34, 0, 0, 0, 1, 1, 1, 0, 21.2, 6, 6, 80, 16, , 2, 2, 0, 0, 18, 0, 0, 2.49, 2.39, 0.83, 157.5
1989, 태평양, 35, 0, 0, 0, 0, 0, 0, 0, 11.0, 9, 6, 52, 17, , 1, 1, 0, 0, 5, 0, 0, 4.91, 3.15, 1.64, 75.0
