year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2004, LG, 23, 0, 0, 2, 2, 1, 1, 1, 29.2, 20, 15, 136, 41, , 8, 7, 0, 3, 18, 0, 1, 4.55, 6.25, 1.62, 92.2
2005, LG, 24, 0, 0, 1, 0, 1, 0, 1, 32.0, 18, 15, 144, 33, , 1, 17, 2, 1, 21, 0, 2, 4.22, 3.61, 1.56, 98.7
2006, LG, 25, 0, 0, 24, 10, 9, 0, 0, 135.2, 73, 66, 595, 147, , 17, 52, 2, 8, 56, 1, 5, 4.38, 4.79, 1.47, 80.9
2007, LG, 26, 0, 0, 3, 3, 5, 2, 10, 77.1, 39, 37, 347, 83, , 4, 40, 0, 0, 47, 0, 6, 4.31, 3.84, 1.59, 90.2
2008, LG, 27, 0, 0, 14, 6, 5, 0, 0, 66.1, 42, 38, 315, 97, , 4, 22, 0, 4, 20, 1, 5, 5.16, 4.51, 1.79, 79.4
2009, LG, 28, 0, 0, 21, 6, 12, 0, 0, 122.0, 74, 72, 550, 143, , 21, 57, 0, 7, 57, 0, 7, 5.31, 6.06, 1.64, 89.7
2010, LG, 29, 0, 0, 6, 0, 4, 0, 1, 35.2, 30, 30, 174, 58, , 3, 15, 1, 4, 7, 0, 1, 7.57, 5.50, 2.05, 60.1
2011, LG,넥센, 30, 0, 0, 21, 2, 13, 0, 0, 109.2, 67, 61, 498, 138, , 12, 42, 0, 6, 52, 0, 6, 5.01, 4.98, 1.64, 82.1
, 넥센, 30, 0, 0, 11, 2, 7, 0, 0, 56.0, 37, 31, 255, 71, , 7, 21, 0, 2, 27, 0, 5, 4.98, 5.08, 1.64, 82.5
, LG, 30, 0, 0, 10, 0, 6, 0, 0, 53.2, 30, 30, 243, 67, , 5, 21, 0, 4, 25, 0, 1, 5.03, 4.87, 1.64, 81.5
2012, 넥센, 31, 0, 0, 3, 0, 5, 0, 0, 40.2, 36, 33, 198, 58, , 3, 21, 1, 2, 24, 0, 2, 7.30, 4.51, 1.94, 52.5
2014, 롯데, 33, 0, 0, 0, 0, 0, 2, 0, 19.2, 20, 20, 89, 24, 1, 7, 8, 0, 0, 14, 0, 1, 9.15, 8.28, 1.63, 59.6
2015, 롯데, 34, 0, 0, 6, 4, 6, 5, 3, 73.1, 56, 49, 340, 99, 0, 9, 29, 4, 3, 76, 0, 14, 6.01, 4.28, 1.75, 83.8
2016, 한화, 35, 0, 0, 10, 5, 5, 2, 6, 113.1, 86, 75, 529, 138, 1, 14, 58, 2, 4, 76, 0, 6, 5.96, 5.65, 1.73, 88.2
2017, 한화, 36, 0, 0, 0, 3, 1, 2, 2, 57.0, 32, 30, 260, 71, 3, 8, 22, 1, 2, 54, 0, 4, 4.74, 4.88, 1.63, 106.2
2018, 한화, 37, 0, 0, 0, 0, 0, 0, 0, 2.1, 4, 4, 13, 7, 0, 2, 0, 0, 0, 2, 0, 0, 15.43, 13.26, 3.00, 34.3
2019, LG, 38, 0, 0, 1, 1, 1, 0, 0, 11.2, 8, 8, 57, 17, 0, 1, 7, 0, 0, 12, 0, 0, 6.17, 4.26, 2.06, 66.2
