year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1990, 태평양, 19, 0, 0, 0, 0, 0, 0, 0, 3.0, 2, 2, 14, 2, , 1, 3, 0, 0, 2, 0, 1, 6.00, 8.57, 1.67, 62.8
1991, 태평양, 20, 0, 0, 0, 0, 0, 0, 0, 10.0, 9, 8, 47, 15, , 1, 1, 0, 2, 2, 0, 0, 7.20, 4.49, 1.60, 54.4
1993, 태평양, 22, 0, 0, 6, 0, 5, 0, 0, 42.0, 22, 20, 180, 39, , 2, 12, 0, 7, 16, 0, 2, 4.29, 3.68, 1.21, 76.0
1994, 태평양, 23, 0, 0, 1, 0, 0, 0, 0, 15.0, 13, 11, 68, 18, , 3, 4, 0, 1, 10, 0, 0, 6.60, 5.08, 1.47, 58.2
1995, 태평양, 24, 1, 0, 4, 2, 2, 0, 0, 80.2, 27, 23, 339, 71, , 10, 27, 3, 9, 63, 0, 0, 2.57, 4.09, 1.22, 144.6
1996, 현대, 25, 0, 0, 0, 6, 5, 3, 0, 94.0, 26, 22, 368, 63, , 3, 29, 2, 7, 76, 0, 2, 2.11, 2.67, 0.98, 174.2
1997, 현대, 26, 0, 0, 0, 7, 2, 4, 0, 92.0, 32, 29, 372, 73, , 6, 32, 8, 4, 64, 0, 1, 2.84, 3.24, 1.14, 140.6
1998, 현대, 27, 0, 0, 0, 3, 1, 1, 0, 51.1, 23, 20, 214, 55, , 9, 14, 1, 3, 41, 0, 0, 3.51, 4.51, 1.34, 113.4
1999, 현대, 28, 0, 0, 0, 1, 1, 1, 0, 44.2, 23, 17, 193, 48, , 4, 5, 0, 3, 48, 0, 1, 3.43, 2.82, 1.19, 144.1
2000, 현대, 29, 0, 0, 0, 8, 6, 8, 16, 94.1, 34, 32, 378, 77, , 9, 20, 2, 6, 99, 0, 2, 3.05, 3.06, 1.03, 148.0
2001, SK, 30, 0, 0, 0, 2, 5, 12, 9, 76.2, 50, 48, 358, 96, , 9, 25, 6, 6, 77, 0, 3, 5.63, 3.61, 1.58, 83.5
2002, SK, 31, 0, 0, 0, 9, 5, 6, 5, 82.2, 31, 30, 327, 70, , 8, 21, 10, 1, 63, 0, 1, 3.27, 3.17, 1.10, 128.8
2003, SK, 32, 0, 0, 0, 6, 5, 30, 2, 77.2, 18, 17, 316, 70, , 7, 19, 7, 4, 75, 0, 0, 1.97, 2.62, 1.15, 211.7
2004, SK, 33, 0, 0, 0, 6, 6, 9, 10, 79.0, 34, 27, 344, 79, , 5, 26, 5, 4, 85, 1, 1, 3.08, 2.57, 1.33, 136.7
2005, SK, 34, 0, 0, 0, 5, 4, 10, 6, 60.1, 22, 22, 246, 53, , 4, 15, 5, 5, 56, 0, 0, 3.28, 2.77, 1.13, 125.9
2006, SK, 35, 0, 0, 2, 6, 2, 1, 11, 63.1, 38, 33, 273, 81, , 10, 10, 3, 1, 46, 0, 0, 4.69, 3.68, 1.44, 75.0
2007, SK, 36, 0, 0, 0, 2, 3, 9, 16, 74.2, 14, 13, 287, 55, , 4, 17, 2, 1, 59, 0, 0, 1.57, 2.59, 0.96, 243.2
2008, SK, 37, 0, 0, 0, 1, 2, 4, 13, 47.0, 19, 14, 193, 44, , 5, 15, 1, 1, 33, 0, 0, 2.68, 4.09, 1.26, 151.3
2009, SK, 38, 0, 0, 0, 0, 0, 0, 1, 4.1, 2, 2, 17, 3, , 0, 1, 0, 0, 5, 0, 1, 4.15, 1.57, 0.92, 113.9
