year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1985, 롯데, 33, 5, 2, 16, 7, 5, 0, 0, 115.1, 42, 35, 482, 103, , 6, 54, 0, 4, 55, 0, 2, 2.73, 3.45, 1.36, 124.9
1986, 롯데, 34, 6, 2, 18, 7, 7, 0, 0, 118.0, 40, 38, 499, 94, , 5, 61, 0, 7, 51, 0, 2, 2.90, 3.49, 1.31, 102.6
1987, 롯데, 35, 5, 2, 17, 6, 5, 0, 0, 102.0, 45, 41, 426, 95, , 3, 41, 0, 1, 46, 0, 2, 3.62, 3.18, 1.33, 97.7
1988, 롯데, 36, 4, 2, 15, 8, 4, 0, 0, 94.0, 43, 38, 400, 82, , 3, 50, 0, 3, 29, 0, 2, 3.64, 4.07, 1.40, 105.3
