year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2017, LG, 19, 0, 0, 0, 0, 0, 0, 1, 26.0, 13, 13, 118, 30, 1, 2, 11, 0, 2, 23, 0, 3, 4.50, 4.47, 1.58, 107.5
2018, LG, 20, 0, 0, 0, 3, 5, 0, 3, 67.0, 51, 44, 312, 69, 2, 10, 37, 0, 5, 44, 1, 2, 5.91, 6.34, 1.58, 85.3
2019, LG, 21, 0, 0, 0, 8, 2, 35, 1, 71.0, 13, 12, 288, 47, 1, 4, 30, 4, 4, 76, 0, 2, 1.52, 3.26, 1.09, 268.7
2020, LG, 22, 0, 0, 0, 0, 4, 17, 1, 41.2, 22, 19, 183, 37, 0, 2, 19, 1, 2, 51, 0, 5, 4.10, 3.17, 1.34, 112.8
2021, LG, 23, 0, 0, 0, 1, 5, 30, 0, 58.0, 15, 14, 240, 47, 1, 3, 23, 5, 3, 68, 0, 1, 2.17, 2.75, 1.21, 198.6
2022, LG, 24, 0, 0, 0, 1, 0, 12, 0, 17.2, 4, 4, 72, 14, 1, 2, 8, 2, 0, 19, 0, 3, 2.04, 3.56, 1.25, 175.0
