year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2000, LG, 23, 1, 0, 15, 4, 5, 1, 0, 85.1, 45, 41, 368, 89, , 8, 28, 1, 4, 56, 0, 4, 4.32, 4.16, 1.37, 103.4
2001, LG, 24, 0, 0, 0, 4, 3, 2, 3, 80.1, 42, 39, 356, 84, , 8, 36, 1, 5, 76, 0, 2, 4.37, 4.01, 1.49, 105.0
2002, LG, 25, 0, 0, 0, 1, 1, 1, 2, 52.1, 30, 27, 226, 51, , 3, 21, 0, 3, 46, 0, 2, 4.64, 3.37, 1.38, 89.1
2003, LG, 26, 0, 0, 0, 4, 4, 1, 11, 70.2, 39, 33, 319, 74, , 8, 34, 2, 3, 73, 0, 3, 4.20, 3.65, 1.53, 98.8
2004, LG, 27, 0, 0, 0, 0, 1, 1, 0, 8.2, 2, 1, 32, 5, , 1, 1, 0, 0, 5, 0, 0, 1.04, 3.64, 0.69, 404.2
2005, LG, 28, 0, 0, 2, 0, 2, 9, 4, 54.1, 25, 24, 226, 47, , 3, 14, 0, 6, 37, 0, 1, 3.98, 3.48, 1.12, 104.7
2006, LG, 29, 0, 0, 3, 2, 3, 2, 5, 52.0, 23, 20, 216, 48, , 3, 16, 1, 1, 28, 0, 1, 3.46, 3.30, 1.23, 102.4
2007, LG, 30, 0, 0, 0, 1, 0, 0, 2, 22.2, 18, 15, 103, 25, , 4, 10, 1, 1, 16, 0, 0, 5.96, 5.04, 1.54, 65.2
2008, LG, 31, 0, 0, 0, 1, 0, 0, 2, 46.2, 13, 12, 191, 42, , 4, 14, 1, 1, 27, 0, 0, 2.31, 4.01, 1.20, 176.9
2009, LG, 32, 0, 0, 0, 2, 1, 1, 1, 34.0, 20, 18, 152, 41, , 6, 12, 3, 3, 25, 0, 3, 4.76, 5.07, 1.56, 100.0
2010, LG, 33, 0, 0, 0, 0, 0, 0, 0, 5.0, 0, 0, 20, 5, , 0, 0, 0, 0, 4, 0, 0, 0.00, 1.69, 1.00, 
2011, LG, 34, 0, 0, 0, 0, 0, 0, 0, 7.0, 3, 2, 26, 4, , 0, 0, 0, 1, 1, 0, 0, 2.57, 3.33, 0.57, 159.5
