year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, 롯데, 20, 0, 0, 0, 0, 0, 0, 0, 16.1, 8, 7, 61, 8, , 2, 6, 0, 1, 12, 0, 1, 3.86, 4.41, 0.86, 109.1
2003, 롯데, 21, 0, 0, 0, 0, 0, 0, 1, 10.0, 6, 4, 48, 12, , 2, 4, 0, 1, 7, 0, 1, 3.60, 5.46, 1.60, 117.6
2004, 롯데, 22, 1, 1, 1, 1, 2, 0, 2, 26.0, 4, 4, 100, 21, , 0, 5, 0, 1, 9, 0, 0, 1.38, 2.95, 1.00, 308.4
2005, 롯데, 23, 0, 0, 6, 0, 5, 0, 3, 57.1, 37, 34, 271, 71, , 4, 31, 1, 3, 29, 0, 4, 5.34, 4.64, 1.78, 77.1
2006, 롯데, 24, 0, 0, 0, 0, 0, 0, 0, 3.1, 0, 0, 17, 6, , 0, 1, 0, 0, 1, 0, 0, 0.00, 3.00, 2.10, 
2010, 롯데, 28, 0, 0, 6, 1, 3, 0, 0, 33.1, 25, 25, 152, 50, , 4, 8, 1, 1, 18, 0, 0, 6.75, 4.49, 1.74, 68.5
2011, 롯데, 29, 0, 0, 0, 0, 0, 0, 3, 22.1, 11, 9, 100, 29, , 1, 7, 2, 2, 19, 0, 0, 3.63, 3.01, 1.61, 115.7
2012, 롯데, 30, 0, 0, 0, 2, 1, 0, 10, 52.2, 16, 15, 222, 51, , 1, 17, 2, 2, 32, 0, 2, 2.56, 3.10, 1.29, 149.5
2013, 롯데, 31, 0, 0, 0, 2, 4, 1, 20, 55.2, 19, 19, 226, 41, , 2, 25, 0, 1, 32, 0, 1, 3.07, 4.07, 1.19, 142.3
2014, 롯데, 32, 0, 0, 0, 0, 6, 0, 11, 42.1, 37, 33, 209, 64, 0, 1, 23, 3, 1, 31, 0, 2, 7.02, 4.19, 2.06, 77.7
2015, 롯데, 33, 0, 0, 5, 2, 1, 0, 6, 59.0, 44, 37, 270, 78, 0, 5, 20, 1, 2, 34, 0, 3, 5.64, 4.63, 1.66, 89.3
2016, 롯데, 34, 0, 0, 2, 2, 3, 0, 6, 33.0, 37, 34, 157, 41, 1, 5, 18, 4, 1, 25, 0, 1, 9.27, 5.61, 1.79, 56.4
2017, 롯데, 35, 0, 0, 0, 2, 0, 0, 4, 26.2, 20, 17, 124, 34, 0, 3, 7, 0, 2, 15, 1, 0, 5.74, 5.09, 1.54, 87.8
2018, 롯데, 36, 0, 0, 1, 0, 1, 0, 2, 44.0, 36, 26, 200, 59, 0, 1, 9, 1, 0, 25, 0, 3, 5.32, 3.54, 1.55, 98.1
