year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1992, 롯데, 23, 0, 0, 0, 1, 0, 0, 0, 30.1, 25, 23, 140, 30, , 3, 20, 2, 1, 16, 0, 2, 6.82, 4.89, 1.65, 64.5
1993, 롯데, 24, 0, 0, 5, 1, 5, 0, 0, 52.0, 20, 19, 217, 43, , 1, 24, 1, 2, 37, 0, 3, 3.29, 2.73, 1.29, 102.1
1994, 롯데, 25, 2, 0, 27, 8, 14, 0, 0, 162.0, 81, 77, 682, 160, , 11, 65, 1, 6, 83, 0, 6, 4.28, 3.97, 1.39, 90.1
1995, 롯데, 26, 0, 0, 11, 7, 4, 3, 0, 96.2, 52, 44, 407, 79, , 8, 40, 1, 9, 74, 0, 4, 4.10, 3.84, 1.23, 92.6
1996, 롯데, 27, 0, 0, 6, 1, 1, 0, 0, 50.1, 27, 22, 222, 49, , 9, 25, 1, 2, 27, 0, 2, 3.93, 5.59, 1.47, 95.8
1997, 롯데, 28, 0, 0, 3, 1, 4, 1, 0, 41.0, 27, 26, 190, 50, , 3, 19, 2, 2, 24, 0, 2, 5.71, 4.04, 1.68, 71.8
1998, 롯데, 29, 0, 0, 2, 2, 2, 1, 0, 52.1, 26, 24, 220, 48, , 5, 21, 1, 1, 30, 0, 1, 4.13, 4.20, 1.32, 98.1
1999, 롯데, 30, 0, 0, 0, 1, 2, 1, 0, 49.1, 26, 24, 214, 52, , 5, 16, 2, 1, 34, 0, 5, 4.38, 4.12, 1.38, 114.7
2000, 롯데, 31, 0, 0, 4, 1, 2, 0, 2, 48.2, 33, 28, 217, 48, , 8, 18, 0, 5, 37, 0, 3, 5.18, 5.19, 1.36, 89.8
2001, 롯데, 32, 0, 0, 2, 1, 3, 2, 9, 50.2, 31, 24, 227, 60, , 4, 15, 1, 4, 42, 0, 3, 4.26, 3.54, 1.48, 110.0
2002, 롯데, 33, 0, 0, 1, 0, 2, 0, 8, 25.2, 19, 16, 116, 34, , 5, 9, 3, 2, 15, 0, 1, 5.61, 5.30, 1.68, 75.0
2003, 롯데, 34, 0, 0, 0, 1, 1, 1, 13, 35.2, 23, 23, 146, 32, , 3, 9, 1, 4, 29, 0, 3, 5.80, 3.24, 1.15, 73.0
2004, 롯데, 35, 0, 0, 0, 3, 3, 0, 12, 40.1, 23, 22, 175, 40, , 2, 21, 4, 2, 25, 0, 2, 4.91, 3.77, 1.51, 87.0
2005, 롯데, 36, 0, 0, 0, 0, 0, 1, 2, 23.0, 9, 9, 89, 18, , 0, 1, 0, 4, 21, 0, 0, 3.52, 1.84, 0.83, 116.9
2006, 롯데, 37, 0, 0, 0, 3, 3, 0, 11, 26.2, 15, 15, 113, 23, , 2, 14, 2, 0, 20, 0, 0, 5.06, 3.53, 1.39, 69.2
2007, SK, 38, 0, 0, 0, 1, 0, 0, 12, 40.1, 18, 18, 166, 35, , 2, 14, 1, 3, 21, 0, 2, 4.02, 3.62, 1.22, 94.9
2008, SK, 39, 0, 0, 0, 4, 3, 1, 8, 32.2, 24, 20, 152, 42, , 5, 9, 1, 3, 24, 0, 2, 5.51, 4.68, 1.56, 73.6
2009, SK, 40, 0, 0, 0, 0, 0, 0, 0, 8.0, 6, 6, 35, 7, , 2, 5, 0, 0, 3, 0, 0, 6.75, 7.56, 1.50, 70.1
2010, SK, 41, 0, 0, 0, 0, 0, 0, 1, 16.1, 9, 8, 71, 14, , 1, 10, 0, 0, 12, 0, 2, 4.41, 4.45, 1.47, 103.2
