year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2015, kt,롯데, 20, 0, 0, 21, 2, 11, 0, 0, 114.0, 81, 73, 526, 129, 1, 16, 54, 1, 12, 82, 0, 10, 5.76, 5.71, 1.61, 87.4
, 롯데, 20, 0, 0, 15, 2, 7, 0, 0, 86.0, 62, 55, 399, 99, 0, 10, 37, 0, 10, 65, 0, 8, 5.76, 5.26, 1.58, 87.6
, kt, 20, 0, 0, 6, 0, 4, 0, 0, 28.0, 19, 18, 127, 30, 1, 6, 17, 1, 2, 17, 0, 2, 5.79, 7.12, 1.68, 86.9
2016, 롯데, 21, 0, 0, 27, 7, 12, 0, 0, 139.0, 97, 89, 627, 160, 3, 17, 62, 0, 6, 133, 0, 9, 5.76, 4.94, 1.60, 90.7
2017, 롯데, 22, 0, 0, 28, 12, 6, 0, 0, 171.1, 74, 70, 725, 170, 1, 21, 56, 2, 9, 117, 0, 7, 3.68, 5.07, 1.32, 137.0
2018, 롯데, 23, 0, 0, 12, 1, 5, 0, 0, 49.0, 54, 54, 258, 83, 2, 10, 29, 0, 4, 40, 0, 3, 9.92, 6.87, 2.29, 52.6
2019, 롯데, 24, 0, 0, 12, 3, 6, 0, 0, 60.0, 33, 28, 263, 66, 3, 3, 23, 0, 0, 44, 0, 4, 4.20, 3.74, 1.48, 99.9
2020, 롯데, 25, 0, 0, 28, 8, 10, 0, 0, 147.1, 85, 77, 658, 177, 2, 20, 47, 0, 8, 108, 0, 13, 4.70, 4.97, 1.52, 103.6
2021, 롯데, 26, 1, 1, 28, 10, 9, 0, 0, 163.0, 75, 72, 685, 141, 0, 20, 53, 0, 10, 125, 0, 17, 3.98, 4.55, 1.19, 114.3
2022, 롯데, 27, 0, 0, 8, 5, 1, 0, 0, 49.2, 15, 13, 199, 45, 1, 2, 10, 1, 0, 50, 0, 2, 2.36, 2.27, 1.11, 157.1
