year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
2002, 롯데, 23, 0, 0, 1, 0, 0, 0, 0, 11.0, 6, 4, 49, 8, , 1, 7, 0, 0, 1, 0, 0, 3.27, 5.91, 1.36, 128.6
2003, 롯데, 24, 0, 0, 1, 1, 0, 0, 0, 9.0, 6, 6, 40, 10, , 3, 2, 0, 1, 1, 0, 0, 6.00, 7.87, 1.33, 70.6
2004, 롯데, 25, 0, 0, 0, 2, 2, 0, 3, 78.1, 52, 48, 374, 94, , 4, 50, 9, 4, 60, 0, 7, 5.51, 3.80, 1.84, 77.4
2005, 롯데, 26, 0, 0, 0, 6, 7, 7, 4, 94.1, 41, 40, 410, 86, , 6, 47, 16, 5, 63, 0, 7, 3.82, 3.65, 1.41, 107.9
2006, 롯데, 27, 0, 0, 0, 0, 1, 0, 4, 39.0, 16, 15, 164, 43, , 8, 10, 1, 2, 21, 0, 3, 3.46, 5.14, 1.36, 101.2
2009, 롯데, 30, 0, 0, 1, 1, 2, 1, 5, 43.1, 19, 18, 186, 52, , 3, 13, 0, 1, 26, 1, 5, 3.74, 3.86, 1.50, 128.1
2010, 롯데, 31, 0, 0, 0, 1, 0, 0, 1, 29.2, 24, 22, 144, 42, , 3, 14, 3, 1, 11, 0, 2, 6.67, 5.07, 1.89, 69.3
2011, 롯데, 32, 0, 0, 0, 0, 0, 0, 1, 9.2, 4, 4, 43, 12, , 3, 4, 0, 0, 6, 0, 0, 3.72, 7.23, 1.66, 112.7
2012, 롯데, 33, 0, 0, 5, 1, 3, 0, 0, 33.0, 21, 19, 150, 44, , 2, 12, 2, 1, 14, 0, 3, 5.18, 4.04, 1.70, 74.0
2014, 롯데, 35, 0, 0, 0, 1, 1, 0, 8, 33.1, 14, 9, 152, 42, 0, 1, 15, 1, 0, 25, 0, 2, 2.43, 4.01, 1.71, 224.3
2015, 롯데, 36, 0, 0, 0, 1, 4, 1, 5, 44.2, 34, 29, 212, 59, 0, 4, 31, 2, 2, 36, 0, 7, 5.84, 5.25, 2.02, 86.3
2016, 롯데, 37, 0, 0, 0, 5, 2, 2, 9, 77.0, 29, 27, 326, 83, 1, 6, 21, 1, 5, 60, 0, 5, 3.16, 4.22, 1.35, 165.6
2017, 롯데, 38, 0, 0, 0, 3, 1, 0, 2, 26.2, 17, 16, 118, 32, 2, 5, 9, 0, 2, 11, 0, 1, 5.40, 6.59, 1.54, 93.3
