year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1982, OB, 26, 15, 2, 19, 24, 4, 7, 0, 224.2, 60, 46, 871, 151, , 7, 67, 1, 6, 108, 0, 4, 1.84, 2.82, 0.97, 211.2
1983, OB, 27, 0, 0, 4, 0, 1, 0, 0, 10.1, 4, 4, 43, 10, , 0, 4, 0, 0, 4, 0, 0, 3.48, 2.44, 1.36, 94.0
1985, OB, 29, 2, 0, 5, 1, 4, 0, 0, 50.1, 19, 15, 193, 36, , 2, 14, 0, 2, 34, 0, 1, 2.68, 2.34, 0.99, 132.9
1986, OB, 30, 1, 1, 7, 5, 3, 0, 0, 53.1, 23, 21, 220, 46, , 3, 22, 0, 0, 29, 0, 4, 3.54, 2.96, 1.28, 83.9
1987, OB, 31, 1, 0, 3, 2, 0, 1, 0, 24.0, 7, 6, 97, 17, , 0, 9, 0, 0, 11, 0, 0, 2.25, 2.68, 1.08, 152.8
1989, OB, 33, 0, 0, 1, 1, 1, 0, 0, 16.1, 11, 9, 74, 17, , 1, 9, 0, 0, 14, 0, 0, 4.96, 3.34, 1.59, 73.8
1990, OB, 34, 2, 1, 16, 4, 9, 0, 0, 96.0, 53, 51, 420, 104, , 6, 41, 1, 0, 58, 0, 2, 4.78, 3.42, 1.51, 78.5
1991, OB, 35, 2, 0, 18, 7, 5, 0, 0, 102.2, 48, 40, 444, 97, , 5, 47, 1, 6, 55, 0, 5, 3.51, 3.77, 1.40, 110.3
1992, OB, 36, 1, 1, 6, 7, 6, 9, 0, 99.2, 35, 31, 411, 92, , 5, 34, 3, 1, 68, 0, 6, 2.80, 3.03, 1.26, 148.4
1993, OB, 37, 0, 0, 13, 7, 5, 2, 0, 116.2, 30, 27, 469, 99, , 3, 39, 2, 0, 90, 0, 4, 2.08, 2.21, 1.18, 150.4
1994, OB, 38, 5, 2, 15, 7, 7, 0, 0, 93.0, 31, 27, 369, 73, , 3, 29, 0, 3, 66, 0, 1, 2.61, 2.84, 1.10, 139.3
1995, OB, 39, 0, 0, 15, 9, 2, 0, 0, 94.2, 54, 47, 425, 98, , 8, 42, 0, 8, 67, 0, 3, 4.47, 4.08, 1.48, 79.7
1996, OB, 40, 0, 0, 11, 2, 6, 1, 0, 68.2, 26, 20, 302, 68, , 0, 34, 2, 4, 44, 0, 1, 2.62, 3.08, 1.49, 135.4
