year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1998, OB, 19, 0, 0, 0, 0, 0, 0, 0, 10.1, 2, 2, 43, 5, , 0, 6, 0, 1, 9, 0, 0, 1.74, 3.19, 1.07, 221.2
1999, 두산, 20, 1, 1, 8, 8, 4, 0, 0, 119.0, 69, 63, 540, 119, , 11, 70, 2, 9, 98, 3, 11, 4.76, 4.77, 1.59, 101.2
2000, 두산, 21, 0, 0, 2, 5, 6, 1, 11, 84.1, 51, 47, 384, 88, , 9, 50, 3, 4, 76, 2, 6, 5.02, 4.56, 1.64, 89.1
2001, 두산, 22, 0, 0, 10, 9, 6, 3, 6, 141.2, 72, 57, 631, 152, , 17, 72, 2, 3, 107, 0, 13, 3.62, 4.71, 1.58, 126.3
2002, 두산, 23, 0, 0, 3, 2, 4, 1, 12, 79.0, 46, 41, 352, 72, , 7, 46, 3, 9, 75, 0, 5, 4.67, 4.23, 1.49, 88.2
2003, 두산, 24, 0, 0, 0, 5, 3, 0, 11, 55.0, 27, 24, 250, 46, , 4, 37, 2, 5, 36, 0, 7, 3.93, 4.58, 1.51, 105.9
2004, 두산, 25, 0, 0, 2, 2, 2, 1, 12, 52.0, 35, 34, 235, 52, , 5, 31, 0, 3, 35, 0, 4, 5.88, 4.81, 1.60, 71.2
2005, 두산, 26, 1, 1, 21, 7, 4, 0, 3, 109.1, 58, 48, 479, 105, , 10, 54, 1, 7, 59, 1, 4, 3.95, 4.77, 1.45, 104.7
2006, 두산, 27, 0, 0, 22, 8, 6, 0, 1, 142.0, 52, 44, 594, 119, , 4, 56, 0, 12, 104, 1, 5, 2.79, 3.04, 1.23, 128.2
2008, 두산, 29, 0, 0, 22, 7, 5, 0, 0, 109.1, 59, 57, 482, 110, , 14, 43, 0, 13, 83, 0, 5, 4.69, 4.83, 1.40, 87.2
2011, 두산, 32, 0, 0, 3, 1, 4, 1, 4, 34.0, 27, 24, 152, 31, , 2, 17, 1, 4, 30, 0, 4, 6.35, 3.96, 1.41, 64.5
2012, 두산, 33, 0, 0, 1, 1, 3, 0, 7, 38.2, 33, 32, 179, 42, , 2, 21, 0, 5, 25, 0, 4, 7.45, 4.50, 1.63, 51.4
2013, 두산, 34, 0, 0, 1, 0, 1, 0, 0, 9.1, 12, 12, 54, 16, , 0, 7, 0, 5, 7, 0, 0, 11.57, 5.71, 2.46, 36.8
2014, NC, 35, 0, 0, 0, 1, 0, 0, 2, 18.0, 7, 6, 85, 22, 0, 0, 8, 0, 2, 17, 0, 1, 3.00, 3.63, 1.67, 173.5
2015, NC, 36, 0, 0, 0, 0, 0, 0, 3, 17.1, 11, 10, 74, 15, 0, 3, 7, 0, 2, 10, 0, 1, 5.19, 6.27, 1.27, 92.3
