year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1999, LG, 19, 0, 0, 7, 1, 4, 0, 0, 31.2, 40, 36, 169, 52, , 5, 22, 0, 2, 18, 0, 3, 10.23, 6.46, 2.34, 47.5
2000, LG, 20, 0, 0, 0, 0, 0, 0, 0, 18.0, 15, 15, 86, 27, , 5, 7, 1, 2, 10, 0, 2, 7.50, 6.99, 1.89, 59.6
2003, LG, 23, 1, 0, 22, 7, 9, 0, 0, 111.0, 59, 55, 492, 115, , 7, 59, 1, 4, 69, 1, 9, 4.46, 4.01, 1.57, 93.1
2004, LG, 24, 2, 0, 26, 8, 7, 0, 1, 151.0, 85, 75, 688, 164, , 9, 76, 2, 11, 109, 0, 10, 4.47, 3.97, 1.59, 93.9
2005, LG, 25, 0, 0, 21, 7, 7, 0, 0, 103.1, 63, 57, 475, 115, , 13, 53, 0, 8, 76, 0, 2, 4.96, 4.95, 1.63, 83.9
2006, LG, 26, 0, 0, 3, 0, 2, 0, 0, 17.2, 10, 8, 84, 19, , 0, 14, 0, 2, 10, 0, 0, 4.08, 4.29, 1.87, 87.0
2007, LG, 27, 0, 0, 1, 0, 0, 0, 0, 7.1, 11, 10, 42, 12, , 0, 8, 0, 0, 3, 0, 1, 12.27, 5.29, 2.73, 31.7
2010, LG, 30, 2, 1, 23, 7, 6, 0, 0, 111.0, 74, 70, 501, 125, , 10, 50, 1, 14, 60, 2, 5, 5.68, 5.08, 1.58, 80.1
2011, LG, 31, 0, 0, 19, 4, 5, 0, 0, 93.0, 58, 49, 416, 108, , 8, 41, 0, 4, 41, 0, 4, 4.74, 4.88, 1.60, 86.5
2012, LG, 32, 0, 0, 20, 7, 9, 0, 0, 104.1, 63, 57, 467, 114, , 3, 38, 1, 9, 46, 1, 10, 4.92, 3.92, 1.46, 77.7
2015, LG, 35, 0, 0, 4, 0, 1, 0, 0, 15.2, 13, 10, 72, 16, 0, 2, 9, 0, 1, 11, 0, 0, 5.74, 5.79, 1.60, 81.7
