year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1990, 롯데, 22, 3, 1, 12, 10, 7, 7, 0, 145.0, 55, 49, 629, 101, , 3, 114, 3, 3, 146, 1, 6, 3.04, 3.18, 1.48, 128.0
1991, 롯데, 23, 10, 1, 22, 14, 9, 3, 0, 189.2, 65, 52, 768, 132, , 4, 96, 2, 8, 152, 1, 7, 2.47, 2.97, 1.20, 165.0
1992, 롯데, 24, 6, 0, 14, 7, 4, 1, 0, 98.0, 46, 45, 426, 98, , 6, 52, 2, 2, 67, 0, 4, 4.13, 3.80, 1.53, 106.5
1993, 롯데, 25, 4, 4, 16, 6, 11, 1, 0, 90.1, 43, 38, 382, 82, , 5, 37, 1, 2, 59, 1, 3, 3.79, 3.14, 1.32, 88.7
1994, 롯데, 26, 0, 0, 0, 6, 5, 31, 0, 74.2, 25, 25, 306, 67, , 3, 20, 2, 1, 61, 0, 3, 3.01, 2.46, 1.17, 128.0
1995, 롯데, 27, 0, 0, 0, 5, 3, 14, 0, 60.0, 12, 10, 231, 34, , 1, 24, 1, 0, 41, 0, 5, 1.50, 2.81, 0.97, 252.8
1996, 롯데, 28, 2, 0, 11, 4, 5, 1, 0, 69.2, 36, 30, 301, 64, , 6, 34, 0, 4, 34, 0, 4, 3.88, 4.57, 1.41, 97.3
1997, 롯데,삼성, 29, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 3, 0, , 0, 0, 0, 0, 1, 0, 0, 0.00, 0.87, 0.00, 
, 삼성, 29, 0, 0, 0, 0, 0, 0, 0, 1.0, 0, 0, 3, 0, , 0, 0, 0, 0, 1, 0, 0, 0.00, 0.87, 0.00, 
, 롯데, 29, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , , , 
1998, 삼성, 30, 0, 0, 7, 1, 3, 0, 0, 39.1, 31, 30, 183, 51, , 8, 21, 2, 0, 29, 0, 3, 6.86, 5.52, 1.83, 59.8
1999, 삼성, 31, 0, 0, 3, 0, 1, 0, 0, 12.0, 15, 15, 62, 20, , 3, 6, 0, 1, 16, 0, 0, 11.25, 5.61, 2.17, 45.1
2000, 삼성, 32, 1, 1, 8, 4, 0, 0, 0, 57.1, 40, 35, 267, 66, , 6, 31, 0, 6, 37, 1, 1, 5.49, 5.17, 1.69, 86.3
2001, 삼성, 33, 0, 0, 5, 2, 2, 0, 0, 45.1, 37, 31, 208, 54, , 10, 22, 0, 0, 22, 2, 2, 6.15, 6.46, 1.68, 78.1
