year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, 한화, 22, 0, 0, 1, 3, 2, 1, 0, 60.1, 27, 25, 235, 43, , 8, 27, 1, 5, 36, 0, 2, 3.73, 4.95, 1.16, 108.5
1998, 한화, 23, 0, 0, 2, 2, 1, 0, 0, 60.1, 34, 34, 267, 60, , 1, 27, 1, 8, 34, 0, 1, 5.07, 3.68, 1.44, 80.7
1999, 한화, 24, 0, 0, 3, 3, 5, 3, 0, 92.1, 53, 50, 406, 93, , 15, 37, 3, 4, 70, 0, 7, 4.87, 5.10, 1.41, 104.6
2000, 한화, 25, 0, 0, 0, 1, 1, 0, 1, 36.2, 39, 32, 178, 53, , 11, 15, 1, 4, 25, 0, 2, 7.85, 7.17, 1.86, 60.5
2004, 한화, 29, 0, 0, 15, 5, 3, 0, 3, 90.1, 59, 56, 410, 109, , 12, 36, 0, 9, 43, 0, 2, 5.58, 5.22, 1.61, 79.0
2005, 한화, 30, 0, 0, 21, 6, 8, 1, 2, 128.1, 66, 61, 554, 152, , 12, 30, 0, 10, 61, 0, 1, 4.28, 4.22, 1.42, 102.4
2006, 한화, 31, 0, 0, 5, 1, 3, 0, 4, 55.0, 32, 28, 243, 67, , 5, 14, 1, 2, 23, 0, 0, 4.58, 3.87, 1.47, 81.8
2007, 한화, 32, 0, 0, 0, 0, 0, 0, 0, 14.0, 3, 3, 57, 12, , 1, 5, 1, 2, 7, 0, 0, 1.93, 4.05, 1.21, 208.5
