year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC
1997, 쌍방울, 23, 0, 0, 7, 2, 4, 2, 0, 77.0, 44, 42, 334, 77, , 7, 33, 0, 4, 39, 0, 0, 4.91, 4.48, 1.43, 81.8
1998, 쌍방울, 24, 0, 0, 4, 2, 5, 0, 0, 68.2, 47, 47, 311, 82, , 9, 25, 2, 7, 36, 1, 2, 6.16, 4.86, 1.56, 64.5
1999, 쌍방울, 25, 0, 0, 8, 2, 7, 1, 0, 80.1, 59, 53, 359, 92, , 22, 29, 2, 5, 59, 2, 3, 5.94, 6.56, 1.51, 83.0
2000, SK, 26, 0, 0, 6, 7, 2, 3, 2, 100.2, 57, 53, 456, 106, , 23, 50, 8, 5, 71, 0, 5, 4.74, 6.12, 1.55, 98.0
2001, SK, 27, 0, 0, 2, 7, 6, 10, 9, 133.2, 56, 53, 571, 123, , 16, 43, 9, 6, 121, 0, 4, 3.57, 3.75, 1.24, 131.9
2002, 삼성, 28, 1, 0, 3, 2, 3, 3, 2, 64.0, 46, 39, 279, 73, , 13, 13, 1, 3, 43, 1, 0, 5.48, 5.00, 1.34, 78.6
2003, 삼성, 29, 0, 0, 0, 4, 1, 3, 9, 58.0, 19, 18, 232, 49, , 6, 14, 0, 2, 45, 0, 0, 2.79, 3.38, 1.09, 156.2
2004, 삼성, 30, 0, 0, 1, 2, 0, 0, 5, 31.0, 10, 8, 126, 24, , 2, 10, 0, 1, 24, 0, 2, 2.32, 3.30, 1.10, 186.8
2005, 삼성, 31, 0, 0, 0, 0, 0, 0, 7, 8.1, 4, 4, 37, 8, , 2, 3, 0, 1, 8, 0, 0, 4.32, 5.66, 1.32, 98.5
2006, 삼성, 32, 0, 0, 0, 1, 2, 0, 16, 31.2, 18, 16, 135, 30, , 4, 8, 0, 4, 23, 0, 1, 4.55, 4.03, 1.20, 79.6
2007, 삼성, 33, 0, 0, 0, 1, 0, 0, 0, 7.1, 1, 1, 30, 8, , 0, 2, 0, 0, 5, 0, 0, 1.23, 2.29, 1.36, 319.4
2008, LG, 34, 0, 0, 0, 1, 0, 1, 9, 23.0, 7, 7, 94, 25, , 0, 3, 0, 0, 14, 0, 0, 2.74, 2.32, 1.22, 149.4
2009, LG, 35, 0, 0, 0, 3, 2, 1, 6, 48.0, 18, 16, 199, 49, , 4, 14, 2, 2, 44, 0, 1, 3.00, 3.31, 1.31, 158.8
2010, LG, 36, 0, 0, 0, 1, 1, 0, 15, 47.0, 23, 23, 202, 52, , 9, 9, 1, 3, 28, 0, 2, 4.40, 5.29, 1.30, 103.3
2011, LG, 37, 0, 0, 0, 0, 0, 0, 1, 5.0, 1, 1, 20, 4, , 0, 1, 0, 0, 3, 0, 0, 1.80, 2.59, 1.00, 227.8
