,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 해태,24,102,350,315,41,83,20,1,9,132,43,2,2,5,2,50,7,2,1,0.263,0.331,0.419,0.75,0.337,109.1,1.61
1,1,1, 해태,25,124,500,439,49,117,23,1,12,178,64,5,2,7,6,71,13,5,3,0.267,0.343,0.405,0.7490000000000001,0.332,106.6,3.03
2,2,2, 해태,26,117,412,341,55,89,12,0,10,131,39,5,5,7,1,58,6,7,0,0.261,0.378,0.384,0.762,0.345,100.1,2.05
3,3,3, 해태,27,97,307,250,36,59,8,1,5,84,37,3,3,5,2,67,7,3,1,0.236,0.368,0.336,0.7040000000000001,0.329,92.2,1.25
4,4,4, 해태/KIA,28,88,271,232,28,65,10,0,5,90,25,3,5,3,0,64,7,3,1,0.28,0.373,0.388,0.7609999999999999,0.354,102.7,1.31
5,5,5, KIA,29,114,350,310,28,67,12,0,5,94,35,4,0,4,0,79,15,4,5,0.21600000000000005,0.28300000000000003,0.303,0.5870000000000001,0.266,56.7,-0.53
6,6,6, 두산,30,121,328,288,36,79,12,2,3,104,36,5,3,2,0,36,14,8,3,0.274,0.338,0.361,0.6990000000000001,0.315,83.9,1.1
7,7,7, 두산,31,110,344,301,37,83,17,1,4,114,31,2,3,9,1,53,13,6,0,0.276,0.355,0.379,0.7340000000000001,0.339,99.4,1.65
8,8,8, 두산,32,84,270,221,26,60,9,0,3,78,35,4,2,5,1,41,3,6,3,0.271,0.379,0.353,0.732,0.34,105.0,1.55
9,9,9, 삼성,33,114,351,307,35,68,12,1,8,106,38,6,2,9,0,51,7,7,3,0.222,0.297,0.345,0.642,0.297,84.0,0.67
10,10,10, 삼성,34,100,284,251,20,62,14,2,3,89,22,2,4,5,0,34,6,9,2,0.247,0.306,0.355,0.66,0.3,79.0,0.66
11,11,11, 삼성,35,103,264,227,29,64,13,0,1,80,19,2,1,6,0,35,9,4,0,0.282,0.373,0.35200000000000004,0.726,0.34600000000000003,107.6,1.11
12,12,12, 삼성,36,71,144,126,7,30,5,0,0,35,14,1,2,3,0,18,4,1,1,0.238,0.322,0.278,0.6,0.289,59.2,-0.31
