,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 한화,30,130,578,525,93,172,31,3,30,299,106,35,18,5,1,93,14,2,5,0.328,0.379,0.57,0.948,0.404,138.0,5.79
1,1,1, 한화,31,107,458,419,72,140,29,1,22,237,80,21,7,2,1,92,15,3,9,0.334,0.3670000000000001,0.5660000000000001,0.933,0.399,137.8,4.7
2,2,2, 한화,32,130,564,496,95,166,21,0,30,277,96,15,9,2,9,74,15,0,6,0.335,0.404,0.5579999999999999,0.963,0.421,145.8,6.04
3,3,3, 한화,33,115,456,404,56,116,23,1,21,204,72,14,9,4,5,97,6,0,2,0.287,0.364,0.505,0.8690000000000001,0.377,132.9,4.17
4,4,4, 한화,35,119,510,440,70,128,26,1,19,213,77,9,5,3,4,89,12,2,4,0.29100000000000004,0.378,0.484,0.862,0.387,131.4,4.61
5,5,5, 한화,36,118,507,431,90,139,24,0,24,235,86,7,3,5,7,76,8,0,6,0.32299999999999995,0.412,0.545,0.958,0.424,160.4,6.35
6,6,6, 한화,37,117,479,415,62,118,21,0,21,202,74,7,6,4,7,85,10,0,5,0.284,0.37,0.487,0.856,0.388,147.3,4.98
