,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0.0, 롯데,19,2,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.306,84.3,0.01
1,1,1.0, 롯데,21,10,20,19,3,4,0,0,2,10,2,0,0,1,0,1,2,0,0,0.211,0.25,0.526,0.7759999999999999,0.336,97.9,0.13
2,2,2.0, 롯데,22,100,309,280,19,69,8,0,8,101,42,4,1,3,0,58,9,1,1,0.246,0.312,0.361,0.672,0.312,85.3,1.56
3,3,3.0, 롯데|두산,23,109,355,315,28,79,11,0,11,123,47,1,1,3,1,67,7,2,1,0.251,0.329,0.39,0.7190000000000001,0.335,111.0,1.0
4,4,4.0, 롯데,23,21,41,38,3,6,2,0,1,11,4,0,0,0,0,8,0,0,0,0.158,0.22,0.289,0.509,0.24,41.4,-0.0
5,5,5.0, 두산,23,88,314,277,25,73,9,0,10,112,43,1,1,3,1,59,7,2,1,0.264,0.343,0.404,0.747,0.34700000000000003,119.9,1.2
6,6,6.0, 두산,24,121,451,386,48,94,20,2,16,166,75,1,0,2,1,95,10,5,7,0.244,0.33,0.43,0.76,0.344,110.0,1.38
7,7,7.0, 두산,25,67,195,169,16,38,5,0,6,61,23,1,0,1,2,46,8,0,2,0.225,0.318,0.361,0.679,0.317,87.5,0.2
8,8,8.0, 두산,26,116,417,361,49,109,11,0,17,171,94,1,0,3,1,77,13,0,4,0.302,0.386,0.474,0.86,0.385,123.8,1.88
9,9,9.0, 두산,27,127,482,424,63,136,26,1,22,230,82,0,5,5,5,83,17,1,2,0.321,0.397,0.542,0.94,0.415,149.4,3.86
10,10,10.0, 두산,28,124,485,421,49,114,26,0,15,185,75,0,1,1,1,104,11,2,5,0.271,0.354,0.439,0.794,0.365,120.2,2.31
11,11,11.0, 두산,29,89,278,248,15,62,3,1,6,85,30,1,0,2,0,47,9,2,1,0.25,0.32299999999999995,0.343,0.665,0.316,94.6,0.51
12,12,12.0, 두산,30,100,263,222,22,60,8,0,7,89,36,0,0,0,1,47,7,0,2,0.27,0.376,0.401,0.777,0.3670000000000001,117.1,1.13
13,13,13.0, 롯데,31,121,460,371,54,106,13,0,23,188,90,1,0,2,3,88,14,0,6,0.28600000000000003,0.411,0.507,0.918,0.405,128.0,2.44
14,14,14.0, 롯데,32,144,618,507,78,155,18,1,31,268,109,0,0,1,4,134,17,1,1,0.306,0.428,0.529,0.957,0.422,148.0,3.04
15,15,15.0, 롯데,33,116,396,325,49,85,10,0,19,152,70,0,0,3,2,102,14,0,4,0.262,0.384,0.468,0.852,0.381,113.9,0.7
16,16,16.0, 롯데,34,125,464,409,43,119,15,0,14,176,82,0,0,1,0,89,24,0,5,0.29100000000000004,0.364,0.43,0.795,0.35600000000000004,104.4,0.8
17,17,17.0, NC,35,93,179,153,7,39,3,0,4,54,24,0,0,0,0,41,6,0,2,0.255,0.35200000000000004,0.353,0.705,0.324,84.5,0.09
