,Unnamed: 0,year,team,age,G,PA,AB,R,HIT,HIT_2,HIT_3,HOME_RUN,BASE,RBI,SB,CS,HBP,IBB,SO,GDP,SH,SF,AVG,OBP,SLG,OPS,wOBA,wRC,WAR
0,0,0, 삼성,24,123,468,414,74,124,23,8,10,193,30,22,7,1,1,68,5,11,0,0.3,0.365,0.466,0.8320000000000001,0.362,127.5,4.5
1,1,1, 삼성,26,13,28,20,3,2,0,0,0,2,0,1,0,0,0,5,0,0,0,0.1,0.35700000000000004,0.1,0.457,0.273,55.5,0.02
2,2,2, 삼성,27,125,403,347,54,87,15,2,6,124,42,6,1,3,0,44,9,2,1,0.251,0.348,0.35700000000000004,0.705,0.331,87.6,1.68
3,3,3, 삼성,28,130,521,466,75,134,23,3,9,190,49,11,6,1,0,76,9,7,1,0.28800000000000003,0.35200000000000004,0.408,0.76,0.338,106.7,3.29
4,4,4, 삼성,29,130,520,443,61,118,19,4,9,172,57,8,4,5,0,51,17,15,4,0.266,0.349,0.388,0.737,0.329,93.9,2.47
5,5,5, 삼성,30,132,497,438,59,129,22,1,3,162,49,9,5,2,4,45,13,7,1,0.295,0.3670000000000001,0.37,0.737,0.341,101.0,1.86
6,6,6, 삼성,31,125,429,367,61,88,15,3,6,127,38,9,1,3,2,68,8,13,3,0.24,0.322,0.34600000000000003,0.6679999999999999,0.302,79.0,0.75
7,7,7, 두산,32,118,456,393,36,98,12,2,2,120,34,8,6,2,2,54,9,9,4,0.249,0.33,0.305,0.635,0.298,84.1,0.7
8,8,8, 두산,33,25,48,43,1,7,1,1,1,13,6,0,1,1,0,4,1,0,0,0.163,0.25,0.302,0.552,0.262,51.4,-0.14
9,9,9, KIA,34,45,52,40,8,4,1,0,0,5,5,0,1,1,0,6,0,2,1,0.1,0.26,0.125,0.385,0.207,12.4,-0.39
10,10,10, 한화,35,128,585,506,88,153,30,2,10,217,48,27,3,1,0,58,6,4,5,0.302,0.384,0.429,0.813,0.369,112.5,4.55
11,11,11, 한화,36,98,363,309,45,78,8,1,4,100,22,14,6,1,0,33,10,6,3,0.252,0.343,0.324,0.6659999999999999,0.313,80.8,0.51
12,12,12, 한화,37,133,599,518,83,149,13,3,13,207,51,17,15,2,1,71,9,12,4,0.28800000000000003,0.364,0.4,0.763,0.35100000000000003,110.8,3.77
13,13,13, 한화,38,76,290,257,35,65,16,1,2,89,22,1,2,0,0,21,5,5,2,0.253,0.319,0.34600000000000003,0.6659999999999999,0.311,91.2,0.66
14,14,14, 한화,39,26,60,52,4,11,1,1,0,14,3,0,0,0,0,7,1,0,1,0.212,0.3,0.269,0.569,0.279,57.4,-0.09
